id	start	stop	strand	pos_1	gene	orientation	total_reads
TSS_Morett_data.454_291	939365	939365	+	939365	serS	NA	NA
TSS_Morett_data.454_292	942248	942248	+	942248	dmsA	NA	NA
TSS_Morett_data.454_293	951512	951512	-	951512	pflA	NA	NA
TSS_Morett_data.454_294	952656	952656	-	952656	pflB	NA	NA
TSS_Morett_data.454_295	953451	953451	-	953451	pflB	NA	NA
TSS_Morett_data.454_296	953579	953579	-	953579	pflB	NA	NA
TSS_Morett_data.454_297	953640	953640	-	953640	pflB	NA	NA
TSS_Morett_data.454_298	953741	953741	-	953741	pflB	NA	NA
TSS_Morett_data.454_299	953922	953922	-	953922	pflB	NA	NA
TSS_Morett_data.454_300	961814	961814	+	961814	rpsA	NA	NA
TSS_Morett_data.454_301	961927	961927	+	961927	rpsA	NA	NA
TSS_Morett_data.454_302	962237	962237	+	962237	rpsA	NA	NA
TSS_Morett_data.454_303	971711	971711	+	971711	ycbJ	NA	NA
TSS_Morett_data.454_304	982949	982949	+	982949	ycbK	NA	NA
TSS_Morett_data.454_305	983023	983023	+	983023	ycbK	NA	NA
TSS_Morett_data.454_306	983180	983180	+	983180	ycbK	NA	NA
TSS_Morett_data.454_307	985735	985735	-	985735	aspC	NA	NA
TSS_Morett_data.454_308	985744	985744	-	985744	aspC	NA	NA
TSS_Morett_data.454_309	989038	989038	-	989038	asnS	NA	NA
TSS_Morett_data.454_310	990414	990414	-	990414	pncB	NA	NA
TSS_Morett_data.454_311	992962	992962	+	992962	pepN	NA	NA
TSS_Morett_data.454_312	1005852	1005852	+	1005852	ycbW	NA	NA
TSS_Morett_data.454_313	1006927	1006927	-	1006927	ycbX	NA	NA
TSS_Morett_data.454_314	1011661	1011661	+	1011661	pqiA	NA	NA
TSS_Morett_data.454_315	1011833	1011833	+	1011833	pqiA	NA	NA
TSS_Morett_data.454_316	1011879	1011879	+	1011879	pqiA	NA	NA
TSS_Morett_data.454_317	1012492	1012492	+	1012492	pqiA	NA	NA
TSS_Morett_data.454_318	1014893	1014893	+	1014893	pqiB	NA	NA
TSS_Morett_data.454_319	1016482	1016482	-	1016482	fabA	NA	NA
TSS_Morett_data.454_320	1016497	1016497	-	1016497	fabA	NA	NA
TSS_Morett_data.454_321	1016675	1016675	-	1016675	fabA	NA	NA
TSS_Morett_data.454_322	1016804	1016804	-	1016804	fabA	NA	NA
TSS_Morett_data.454_323	1018327	1018327	-	1018327	ycbZ	NA	NA
TSS_Morett_data.454_324	1019649	1019649	-	1019649	ompA	NA	NA
TSS_Morett_data.454_325	1019948	1019948	-	1019948	ompA	NA	NA
TSS_Morett_data.454_326	1020139	1020139	-	1020139	ompA	NA	NA
TSS_Morett_data.454_327	1020226	1020226	-	1020226	ompA	NA	NA
TSS_Morett_data.454_328	1020942	1020942	-	1020942	sulA	NA	NA
TSS_Morett_data.454_329	1031448	1031448	-	1031448	yccA	NA	NA
TSS_Morett_data.454_330	1053395	1053395	-	1053395	yccM	NA	NA
TSS_Morett_data.454_331	1067379	1067379	-	1067379	yccJ	NA	NA
TSS_Morett_data.454_332	1067758	1067758	-	1067758	wrbA	NA	NA
TSS_Morett_data.454_333	1098831	1098831	+	1098831	ycdX	NA	NA
TSS_Morett_data.454_334	1100296	1100296	+	1100296	ycdZ	NA	NA
TSS_Morett_data.454_335	1106103	1106103	+	1106103	ymdB	NA	NA
TSS_Morett_data.454_336	1116773	1116773	+	1116773	yceA	NA	NA
TSS_Morett_data.454_337	1122646	1122646	-	1122646	pyrC	NA	NA
TSS_Morett_data.454_338	1126152	1126152	+	1126152	yceH	NA	NA
TSS_Morett_data.454_339	1130886	1130886	-	1130886	flgA	NA	NA
TSS_Morett_data.454_340	1131661	1131661	+	1131661	flgC	NA	NA
TSS_Morett_data.454_341	1133518	1133518	+	1133518	flgF	NA	NA
TSS_Morett_data.454_342	1144877	1144877	-	1144877	rne	NA	NA
TSS_Morett_data.454_343	1146649	1146649	+	1146649	yceD	NA	NA
TSS_Morett_data.454_344	1146792	1146792	+	1146792	yceD	NA	NA
TSS_Morett_data.454_345	1147364	1147364	+	1147364	rpmF	NA	NA
TSS_Morett_data.454_346	1148390	1148390	+	1148390	fabH	NA	NA
TSS_Morett_data.454_347	1148487	1148487	+	1148487	fabH	NA	NA
TSS_Morett_data.454_348	1148545	1148545	+	1148545	fabH	NA	NA
TSS_Morett_data.454_349	1150213	1150213	+	1150213	fabD	NA	NA
TSS_Morett_data.454_350	1150626	1150626	+	1150626	fabD	NA	NA
TSS_Morett_data.454_351	1151080	1151080	+	1151080	fabG	NA	NA
TSS_Morett_data.454_352	1151204	1151204	+	1151204	acpP	NA	NA
TSS_Morett_data.454_353	1151358	1151358	+	1151358	acpP	NA	NA
TSS_Morett_data.454_354	1156636	1156636	+	1156636	ycfH	NA	NA
TSS_Morett_data.454_355	1156752	1156752	+	1156752	ycfH	NA	NA
TSS_Morett_data.454_356	1157903	1157903	+	1157903	ptsG	NA	NA
TSS_Morett_data.454_357	1161672	1161672	+	1161672	hinT	NA	NA
TSS_Morett_data.454_358	1166026	1166026	+	1166026	ndh	NA	NA
TSS_Morett_data.454_359	1166052	1166052	+	1166052	ndh	NA	NA
TSS_Morett_data.454_360	1175404	1175404	+	1175404	lolC	NA	NA
TSS_Morett_data.454_361	1176832	1176832	+	1176832	lolE	NA	NA
TSS_Morett_data.454_362	1178426	1178426	+	1178426	nagK	NA	NA
TSS_Morett_data.454_363	1179603	1179603	+	1179603	cobB	NA	NA
TSS_Morett_data.454_364	1182591	1182591	-	1182591	potD	NA	NA
TSS_Morett_data.454_365	1185660	1185660	-	1185660	potA	NA	NA
TSS_Morett_data.454_366	1186432	1186432	+	1186432	pepT	NA	NA
TSS_Morett_data.454_367	1193802	1193802	-	1193802	mnmA	NA	NA
TSS_Morett_data.454_368	1194549	1194549	-	1194549	rluE	NA	NA
TSS_Morett_data.454_369	1194550	1194550	-	1194550	nudJ	NA	NA
TSS_Morett_data.454_370	1226146	1226146	-	1226146	minC	NA	NA
TSS_Morett_data.454_371	1232703	1232703	-	1232703	dsbB	NA	NA
TSS_Morett_data.454_372	1237570	1237570	+	1237570	dadA	NA	NA
TSS_Morett_data.454_373	1237570	1237570	-	1237570	ycgB	NA	NA
TSS_Morett_data.454_374	1242109	1242109	-	1242109	cvrA	NA	NA
TSS_Morett_data.454_375	1243107	1243107	-	1243107	ldcA	NA	NA
TSS_Morett_data.454_376	1243130	1243130	+	1243130	emtA	NA	NA
TSS_Morett_data.454_377	1250907	1250907	-	1250907	dhaK	NA	NA
TSS_Morett_data.454_378	1257871	1257871	-	1257871	ychF	NA	NA
TSS_Morett_data.454_379	1257882	1257882	-	1257882	ychF	NA	NA
TSS_Morett_data.454_380	1258738	1258738	+	1258738	ychH	NA	NA
TSS_Morett_data.454_381	1261997	1261997	-	1261997	prs	NA	NA
TSS_Morett_data.454_382	1262176	1262176	-	1262176	prs	NA	NA
TSS_Morett_data.454_383	1265973	1265973	+	1265973	prmC	NA	NA
TSS_Morett_data.454_384	1267183	1267183	+	1267183	ychA	NA	NA
TSS_Morett_data.454_385	1267190	1267190	+	1267190	ychA	NA	NA
TSS_Morett_data.454_386	1271606	1271606	-	1271606	chaA	NA	NA
TSS_Morett_data.454_387	1272237	1272237	+	1272237	chaC	NA	NA
TSS_Morett_data.454_388	1277932	1277932	+	1277932	narK	NA	NA
TSS_Morett_data.454_389	1280520	1280520	+	1280520	narG	NA	NA
