id	start	stop	strand	pos_1	gene	orientation	total_reads
TSS_Morett_phosphate.enrichment_33	13058	13058	+	13058	dnaK	InSense	1025
TSS_Morett_phosphate.enrichment_34	13064	13064	+	13064	dnaK	InSense	1688
TSS_Morett_phosphate.enrichment_35	13082	13084	+	13083	dnaK	InSense	4063
TSS_Morett_phosphate.enrichment_36	13111	13111	+	13111	dnaK	InSense	149
TSS_Morett_phosphate.enrichment_37	13127	13127	+	13127	dnaK	InSense	8074
TSS_Morett_phosphate.enrichment_38	13129	13129	+	13129	dnaK	InSense	391
TSS_Morett_phosphate.enrichment_39	15463	15463	+	15463	insL-1	UpSense	155
TSS_Morett_phosphate.enrichment_40	15553	15553	+	15553	insL-1	InSense	664
TSS_Morett_phosphate.enrichment_41	16961	16961	-	16961	mokC	UpSense	547
TSS_Morett_phosphate.enrichment_42	18023	18023	+	18023	nhaA	InSense	1748
TSS_Morett_phosphate.enrichment_43	18025	18025	+	18025	nhaA	InSense	707
TSS_Morett_phosphate.enrichment_44	20342	20343	+	20343	insAB-1	InAntiSense	738
TSS_Morett_phosphate.enrichment_45	20677	20678	-	20677	insA-1	UpSenseExten	928
TSS_Morett_phosphate.enrichment_46	20910	20910	-	20910	rpsT	InSense	282
TSS_Morett_phosphate.enrichment_47	21020	21020	-	21020	rpsT	InSense	985
TSS_Morett_phosphate.enrichment_48	21045	21045	-	21045	rpsT	UpSense	1324
TSS_Morett_phosphate.enrichment_49	21094	21094	-	21094	rpsT	UpSense	1860
TSS_Morett_phosphate.enrichment_50	21098	21098	-	21098	rpsT	UpSense	841
TSS_Morett_phosphate.enrichment_51	21112	21112	-	21112	rpsT	UpSense	3935
TSS_Morett_phosphate.enrichment_52	21116	21120	-	21118	rpsT	UpSense	93149
TSS_Morett_phosphate.enrichment_53	21155	21155	-	21155	rpsT	UpSense	680
TSS_Morett_phosphate.enrichment_54	21157	21157	-	21157	rpsT	UpSense	350
TSS_Morett_phosphate.enrichment_55	21159	21159	-	21159	rpsT	UpSense	2372
TSS_Morett_phosphate.enrichment_56	21207	21208	-	21207	rpsT	UpSense	34103
TSS_Morett_phosphate.enrichment_57	21383	21384	+	21383	ribF	UpSense	499
TSS_Morett_phosphate.enrichment_58	21834	21835	+	21835	ribF	InSense	1715
TSS_Morett_phosphate.enrichment_59	22220	22220	+	22220	ribF	InSense	2916
TSS_Morett_phosphate.enrichment_60	22222	22222	+	22222	ribF	InSense	333
TSS_Morett_phosphate.enrichment_61	22228	22229	+	22229	ribF	InSense	1988
TSS_Morett_phosphate.enrichment_62	22244	22244	+	22244	ileS	UpSense	624
TSS_Morett_phosphate.enrichment_63	22262	22262	+	22262	ileS	UpSense	1100
TSS_Morett_phosphate.enrichment_64	22279	22279	+	22279	ileS	UpSense	1317
TSS_Morett_phosphate.enrichment_65	22306	22307	+	22306	ileS	UpSense	20043
TSS_Morett_phosphate.enrichment_66	22371	22372	+	22371	ileS	UpSense	348
TSS_Morett_phosphate.enrichment_67	23007	23008	+	23007	ileS	InSense	774
TSS_Morett_phosphate.enrichment_68	23888	23888	+	23888	ileS	InSense	1714
TSS_Morett_phosphate.enrichment_69	24198	24198	+	24198	ileS	InSense	242
TSS_Morett_phosphate.enrichment_70	24243	24243	+	24243	ileS	InSense	670
TSS_Morett_phosphate.enrichment_71	24709	24709	+	24709	ileS	InSense	844
TSS_Morett_phosphate.enrichment_72	24918	24918	+	24918	ileS	InSense	74
TSS_Morett_phosphate.enrichment_73	27263	27263	+	27263	rihC	UpSense	5854
TSS_Morett_phosphate.enrichment_74	28287	28290	+	28287	dapB	UpSense	27818
TSS_Morett_phosphate.enrichment_75	28293	28293	+	28293	dapB	UpSense	309
TSS_Morett_phosphate.enrichment_76	28343	28343	+	28343	dapB	UpSense	247
TSS_Morett_phosphate.enrichment_77	31596	31596	+	31596	carB	InSense	7698
TSS_Morett_phosphate.enrichment_78	31603	31603	+	31603	carB	InSense	688
TSS_Morett_phosphate.enrichment_79	34216	34216	+	34216	caiF	UpSense	249
TSS_Morett_phosphate.enrichment_80	34218	34218	+	34218	caiF	UpSense	273
TSS_Morett_phosphate.enrichment_81	38400	38400	-	38400	caiB	InSense	2180
TSS_Morett_phosphate.enrichment_82	47215	47215	+	47215	kefF	UpSense	324
TSS_Morett_phosphate.enrichment_83	49799	49799	+	49799	folA	UpSense	1396
TSS_Morett_phosphate.enrichment_84	51998	51998	-	51998	rsmA	InSense	5098
TSS_Morett_phosphate.enrichment_85	52034	52034	-	52034	rsmA	InSense	6075
TSS_Morett_phosphate.enrichment_86	52194	52194	-	52194	rsmA	InSense	286
TSS_Morett_phosphate.enrichment_87	52477	52478	-	52477	rsmA	UpSense	910
TSS_Morett_phosphate.enrichment_88	52548	52548	-	52548	rsmA	UpSense	483
TSS_Morett_phosphate.enrichment_89	52587	52587	-	52587	pdxA	InSense	1424
TSS_Morett_phosphate.enrichment_90	53904	53904	-	53904	surA	InSense	2364
TSS_Morett_phosphate.enrichment_91	54275	54275	-	54275	surA	InSense	1519
TSS_Morett_phosphate.enrichment_92	54363	54363	-	54363	surA	InSense	232
TSS_Morett_phosphate.enrichment_93	54605	54605	-	54605	surA	InSense	656
TSS_Morett_phosphate.enrichment_94	54746	54746	-	54746	surA	UpSense	10210
TSS_Morett_phosphate.enrichment_95	54754	54754	-	54754	surA	UpSense	16599
TSS_Morett_phosphate.enrichment_96	54761	54762	-	54761	surA	UpSense	22211
TSS_Morett_phosphate.enrichment_97	54765	54765	-	54765	surA	UpSense	5943
TSS_Morett_phosphate.enrichment_98	54884	54884	-	54884	lptD	InSense	905
TSS_Morett_phosphate.enrichment_99	55120	55120	-	55120	lptD	InSense	328
TSS_Morett_phosphate.enrichment_100	55146	55146	-	55146	lptD	InSense	797
TSS_Morett_phosphate.enrichment_101	55785	55785	-	55785	lptD	InSense	443
TSS_Morett_phosphate.enrichment_102	55790	55791	-	55791	lptD	InSense	1333
TSS_Morett_phosphate.enrichment_103	55799	55800	-	55800	lptD	InSense	4148
TSS_Morett_phosphate.enrichment_104	55908	55908	-	55908	lptD	InSense	1928
TSS_Morett_phosphate.enrichment_105	55916	55916	-	55916	lptD	InSense	2594
TSS_Morett_phosphate.enrichment_106	55920	55920	-	55920	lptD	InSense	2807
TSS_Morett_phosphate.enrichment_107	56036	56036	-	56036	lptD	InSense	194
TSS_Morett_phosphate.enrichment_108	56465	56466	-	56466	lptD	InSense	6402
TSS_Morett_phosphate.enrichment_109	56724	56724	-	56724	lptD	InSense	964
TSS_Morett_phosphate.enrichment_110	57156	57156	-	57156	lptD	UpSense	1232
TSS_Morett_phosphate.enrichment_111	57241	57242	-	57241	lptD	UpSense	18381
TSS_Morett_phosphate.enrichment_112	57253	57253	-	57253	lptD	UpSense	2217
TSS_Morett_phosphate.enrichment_113	57261	57261	+	57261	djlA	UpSense	1336
TSS_Morett_phosphate.enrichment_114	59042	59042	+	59042	yabQ	UpSense	892
TSS_Morett_phosphate.enrichment_115	59069	59069	+	59069	yabQ	UpSense	1619
TSS_Morett_phosphate.enrichment_116	62712	62712	-	62712	hepA	InSense	238
TSS_Morett_phosphate.enrichment_117	62992	62992	-	62992	hepA	InSense	586
TSS_Morett_phosphate.enrichment_118	63450	63450	-	63450	polB	InSense	549
TSS_Morett_phosphate.enrichment_119	63588	63588	-	63588	polB	InSense	1036
TSS_Morett_phosphate.enrichment_120	71271	71271	+	71271	yabI	UpSense	15789
TSS_Morett_phosphate.enrichment_121	75608	75608	-	75608	sroA	UpSense	597
TSS_Morett_phosphate.enrichment_122	79281	79281	-	79281	leuD	InSense	1259
TSS_Morett_phosphate.enrichment_123	79386	79386	-	79386	leuD	InSense	565
TSS_Morett_phosphate.enrichment_124	79955	79955	-	79955	leuC	InSense	109
TSS_Morett_phosphate.enrichment_125	80236	80236	-	80236	leuC	InSense	210
TSS_Morett_phosphate.enrichment_126	80442	80442	-	80442	leuC	InSense	396
TSS_Morett_phosphate.enrichment_127	80589	80589	-	80589	leuC	InSense	4899
TSS_Morett_phosphate.enrichment_128	80670	80670	-	80670	leuC	InSense	186
TSS_Morett_phosphate.enrichment_129	81214	81214	-	81214	leuB	InSense	240
TSS_Morett_phosphate.enrichment_130	81440	81440	-	81440	leuB	InSense	200
TSS_Morett_phosphate.enrichment_131	81451	81452	-	81451	leuB	InSense	538
TSS_Morett_phosphate.enrichment_132	81559	81559	-	81559	leuB	InSense	377
TSS_Morett_phosphate.enrichment_133	82058	82058	-	82058	leuB	UpSense	2797
TSS_Morett_phosphate.enrichment_134	82080	82082	-	82080	leuB	UpSense	11548
TSS_Morett_phosphate.enrichment_135	82123	82123	-	82123	leuA	InSense	188
TSS_Morett_phosphate.enrichment_136	82207	82207	-	82207	leuA	InSense	1026
TSS_Morett_phosphate.enrichment_137	82255	82255	-	82255	leuA	InSense	1158
TSS_Morett_phosphate.enrichment_138	82361	82361	-	82361	leuA	InSense	188
TSS_Morett_phosphate.enrichment_139	82593	82593	-	82593	leuA	InSense	129
TSS_Morett_phosphate.enrichment_140	82671	82671	-	82671	leuA	InSense	1218
TSS_Morett_phosphate.enrichment_141	82703	82704	-	82704	leuA	InSense	2631
TSS_Morett_phosphate.enrichment_142	83028	83028	-	83028	leuA	InSense	1649
TSS_Morett_phosphate.enrichment_143	83030	83030	-	83030	leuA	InSense	1479
TSS_Morett_phosphate.enrichment_144	83033	83034	-	83034	leuA	InSense	3179
TSS_Morett_phosphate.enrichment_145	83349	83349	-	83349	leuA	InSense	202
TSS_Morett_phosphate.enrichment_146	83728	83728	-	83728	leuL	UpSense	691
TSS_Morett_phosphate.enrichment_147	83735	83735	-	83735	leuL	UpSense	7437
TSS_Morett_phosphate.enrichment_148	84304	84304	+	84304	leuO	UpSense	370
TSS_Morett_phosphate.enrichment_149	85599	85599	+	85599	ilvI	UpSense	419
TSS_Morett_phosphate.enrichment_150	86542	86542	+	86542	ilvI	InSense	318
TSS_Morett_phosphate.enrichment_151	86559	86559	+	86559	ilvI	InSense	83
TSS_Morett_phosphate.enrichment_152	87478	87478	+	87478	ilvH	InSense	1021
TSS_Morett_phosphate.enrichment_153	87969	87969	+	87969	fruR	UpSense	1560
TSS_Morett_phosphate.enrichment_154	89040	89040	+	89040	mraZ	UpSenseExten	986
TSS_Morett_phosphate.enrichment_155	89360	89361	+	89361	mraZ	UpSenseExten	1425
TSS_Morett_phosphate.enrichment_156	89589	89590	+	89589	mraZ	UpSense	4204
TSS_Morett_phosphate.enrichment_157	90327	90328	+	90328	rsmH	InSense	1411
TSS_Morett_phosphate.enrichment_158	90367	90367	+	90367	rsmH	InSense	1056
TSS_Morett_phosphate.enrichment_159	92485	92485	+	92485	ftsI	InSense	66312
TSS_Morett_phosphate.enrichment_160	94608	94608	+	94608	murF	UpSense	403
TSS_Morett_phosphate.enrichment_161	94681	94684	+	94683	murF	UpSense	56078
TSS_Morett_phosphate.enrichment_162	96153	96153	+	96153	mraY	InSense	1094
TSS_Morett_phosphate.enrichment_163	96971	96973	+	96972	murD	UpSense	37188
TSS_Morett_phosphate.enrichment_164	96982	96982	+	96982	murD	UpSense	1095
TSS_Morett_phosphate.enrichment_165	96984	96984	+	96984	murD	UpSense	3229
TSS_Morett_phosphate.enrichment_166	96988	96988	+	96988	murD	UpSense	2196
TSS_Morett_phosphate.enrichment_167	96993	96993	+	96993	murD	UpSense	532
TSS_Morett_phosphate.enrichment_168	96997	96997	+	96997	murD	UpSense	1408
TSS_Morett_phosphate.enrichment_169	97532	97532	+	97532	murD	InSense	652
TSS_Morett_phosphate.enrichment_170	97539	97539	+	97539	murD	InSense	752
TSS_Morett_phosphate.enrichment_171	97550	97550	+	97550	murD	InSense	1151
TSS_Morett_phosphate.enrichment_172	100621	100621	+	100621	murC	UpSense	166
TSS_Morett_phosphate.enrichment_173	102049	102050	+	102049	murC	InSense	2492
TSS_Morett_phosphate.enrichment_174	102679	102679	+	102679	ddlB	InSense	202
TSS_Morett_phosphate.enrichment_175	102865	102865	+	102865	ddlB	InSense	1633
TSS_Morett_phosphate.enrichment_176	102872	102872	+	102872	ddlB	InSense	7639
TSS_Morett_phosphate.enrichment_177	103019	103019	+	103019	ftsQ	UpSense	2245
TSS_Morett_phosphate.enrichment_178	103024	103024	+	103024	ftsQ	UpSense	987
TSS_Morett_phosphate.enrichment_179	103028	103029	+	103028	ftsQ	UpSense	25888
TSS_Morett_phosphate.enrichment_180	103133	103133	+	103133	ftsQ	UpSense	231
TSS_Morett_phosphate.enrichment_181	103608	103608	+	103608	ftsQ	InSense	1578
TSS_Morett_phosphate.enrichment_182	103889	103889	+	103889	ftsA	UpSense	156
TSS_Morett_phosphate.enrichment_183	103960	103960	+	103960	ftsA	UpSense	915
TSS_Morett_phosphate.enrichment_184	104188	104188	+	104188	ftsA	InSense	318
TSS_Morett_phosphate.enrichment_185	104305	104305	+	104305	ftsA	InSense	1148
TSS_Morett_phosphate.enrichment_186	105087	105087	+	105087	ftsA	InSense	2196
TSS_Morett_phosphate.enrichment_187	105093	105093	+	105093	ftsA	InSense	926
TSS_Morett_phosphate.enrichment_188	105291	105291	+	105291	ftsZ	UpSense	486
TSS_Morett_phosphate.enrichment_189	105669	105670	+	105670	ftsZ	InSense	32216
TSS_Morett_phosphate.enrichment_190	105677	105677	+	105677	ftsZ	InSense	3973
TSS_Morett_phosphate.enrichment_191	105795	105795	-	105795	ftsZ	InAntiSense	101483
TSS_Morett_phosphate.enrichment_192	105816	105816	+	105816	ftsZ	InSense	359
TSS_Morett_phosphate.enrichment_193	106530	106531	+	106531	lpxC	UpSense	1554
TSS_Morett_phosphate.enrichment_194	106940	106940	+	106940	lpxC	InSense	233
TSS_Morett_phosphate.enrichment_195	107603	107603	+	107603	secM	UpSense	213
TSS_Morett_phosphate.enrichment_196	107668	107668	+	107668	secM	UpSense	1409
TSS_Morett_phosphate.enrichment_197	108025	108025	+	108025	secM	InSense	860
TSS_Morett_phosphate.enrichment_198	108134	108134	+	108134	secA	UpSense	471
TSS_Morett_phosphate.enrichment_199	108703	108703	+	108703	secA	InSense	496
TSS_Morett_phosphate.enrichment_200	108722	108722	+	108722	secA	InSense	375
TSS_Morett_phosphate.enrichment_201	108821	108821	+	108821	secA	InSense	693
TSS_Morett_phosphate.enrichment_202	109037	109037	+	109037	secA	InSense	244
TSS_Morett_phosphate.enrichment_203	109101	109101	+	109101	secA	InSense	149
TSS_Morett_phosphate.enrichment_204	109106	109106	+	109106	secA	InSense	697
TSS_Morett_phosphate.enrichment_205	109414	109414	+	109414	secA	InSense	167
TSS_Morett_phosphate.enrichment_206	109478	109478	+	109478	secA	InSense	424
TSS_Morett_phosphate.enrichment_207	110273	110273	+	110273	secA	InSense	226
TSS_Morett_phosphate.enrichment_208	110296	110296	+	110296	secA	InSense	1651
TSS_Morett_phosphate.enrichment_209	110304	110305	+	110304	secA	InSense	8689
TSS_Morett_phosphate.enrichment_210	110313	110313	+	110313	secA	InSense	6678
TSS_Morett_phosphate.enrichment_211	110324	110324	+	110324	secA	InSense	505
TSS_Morett_phosphate.enrichment_212	110327	110327	+	110327	secA	InSense	1127
TSS_Morett_phosphate.enrichment_213	110338	110338	+	110338	secA	InSense	617
TSS_Morett_phosphate.enrichment_214	110340	110340	+	110340	secA	InSense	511
TSS_Morett_phosphate.enrichment_215	110667	110668	+	110668	secA	InSense	1332
TSS_Morett_phosphate.enrichment_216	110671	110672	+	110671	secA	InSense	8393
TSS_Morett_phosphate.enrichment_217	110684	110684	+	110684	secA	InSense	3149
TSS_Morett_phosphate.enrichment_218	110686	110686	+	110686	secA	InSense	580
TSS_Morett_phosphate.enrichment_219	110690	110690	+	110690	secA	InSense	2948
TSS_Morett_phosphate.enrichment_220	110694	110696	+	110696	secA	InSense	19678
TSS_Morett_phosphate.enrichment_221	110709	110709	+	110709	secA	InSense	423
TSS_Morett_phosphate.enrichment_222	112251	112251	-	112251	yacF	InSense	119
TSS_Morett_phosphate.enrichment_223	112273	112273	-	112273	yacF	InSense	693
TSS_Morett_phosphate.enrichment_224	112599	112599	-	112599	yacF	UpSense	607
TSS_Morett_phosphate.enrichment_225	112607	112607	-	112607	yacF	UpSense	480
TSS_Morett_phosphate.enrichment_226	112609	112609	-	112609	yacF	UpSense	4586
TSS_Morett_phosphate.enrichment_227	112617	112617	-	112617	yacF	UpSense	23815
TSS_Morett_phosphate.enrichment_228	112696	112696	-	112696	yacF	UpSense	1085
TSS_Morett_phosphate.enrichment_229	112703	112703	-	112703	yacF	UpSense	1441
TSS_Morett_phosphate.enrichment_230	113394	113394	+	113394	guaC	UpSense	838
TSS_Morett_phosphate.enrichment_231	113396	113396	+	113396	guaC	UpSense	2490
TSS_Morett_phosphate.enrichment_232	118078	118078	-	118078	nadC	InSense	865
TSS_Morett_phosphate.enrichment_233	120916	120916	-	120916	aroP	InSense	211
TSS_Morett_phosphate.enrichment_234	120918	120919	-	120919	aroP	InSense	2652
TSS_Morett_phosphate.enrichment_235	120955	120955	-	120955	aroP	InSense	500
TSS_Morett_phosphate.enrichment_236	121675	121676	-	121676	aroP	UpSense	3512
TSS_Morett_phosphate.enrichment_237	122034	122034	+	122034	pdhR	UpSense	2504
TSS_Morett_phosphate.enrichment_238	122852	122852	+	122852	pdhR	InSense	1138
TSS_Morett_phosphate.enrichment_239	122860	122860	+	122860	tp2	UpAntiSense	928
TSS_Morett_phosphate.enrichment_240	122969	122969	+	122969	aceE	UpSense	11830
TSS_Morett_phosphate.enrichment_241	123388	123388	+	123388	aceE	InSense	402
TSS_Morett_phosphate.enrichment_242	123471	123473	+	123472	aceE	InSense	5695
TSS_Morett_phosphate.enrichment_243	124973	124973	+	124973	aceE	InSense	610
TSS_Morett_phosphate.enrichment_244	125226	125226	+	125226	aceE	InSense	811
TSS_Morett_phosphate.enrichment_245	125425	125425	+	125425	aceE	InSense	395
TSS_Morett_phosphate.enrichment_246	127432	127432	+	127432	aceF	InSense	615
TSS_Morett_phosphate.enrichment_247	127436	127436	+	127436	aceF	InSense	870
TSS_Morett_phosphate.enrichment_248	127896	127896	+	127896	lpd	UpSense	1134
TSS_Morett_phosphate.enrichment_249	127898	127898	+	127898	lpd	UpSense	1250
TSS_Morett_phosphate.enrichment_250	127900	127900	+	127900	lpd	UpSense	386
TSS_Morett_phosphate.enrichment_251	127907	127907	+	127907	lpd	UpSense	614
TSS_Morett_phosphate.enrichment_252	127929	127929	+	127929	lpd	UpSense	110
TSS_Morett_phosphate.enrichment_253	127953	127953	+	127953	lpd	UpSense	36652
TSS_Morett_phosphate.enrichment_254	130229	130229	+	130229	yacH	InAntiSense	1119
TSS_Morett_phosphate.enrichment_255	131743	131743	+	131743	acnB	InSense	1080
TSS_Morett_phosphate.enrichment_256	132124	132124	+	132124	acnB	InSense	773
TSS_Morett_phosphate.enrichment_257	132840	132840	+	132840	acnB	InSense	217
TSS_Morett_phosphate.enrichment_258	133449	133449	+	133449	acnB	InSense	1779
TSS_Morett_phosphate.enrichment_259	133468	133468	+	133468	acnB	InSense	660
TSS_Morett_phosphate.enrichment_260	134339	134339	+	134339	yacL	UpSense	2765
TSS_Morett_phosphate.enrichment_261	136940	136940	-	136940	yacC	UpSense	131
TSS_Morett_phosphate.enrichment_262	137041	137046	+	137042	cueO	UpSense	4677
TSS_Morett_phosphate.enrichment_263	137048	137049	+	137048	cueO	UpSense	2148
TSS_Morett_phosphate.enrichment_264	137069	137069	+	137069	cueO	UpSense	601
TSS_Morett_phosphate.enrichment_265	137630	137630	-	137630	cueO	InAntiSense	3218
TSS_Morett_phosphate.enrichment_266	141360	141361	+	141360	hpt	UpSense	56984
TSS_Morett_phosphate.enrichment_267	141407	141408	+	141407	hpt	UpSense	1695
TSS_Morett_phosphate.enrichment_268	141650	141650	+	141650	hpt	InSense	578
TSS_Morett_phosphate.enrichment_269	142703	142703	-	142703	can	UpSense	8893
TSS_Morett_phosphate.enrichment_270	146754	146755	-	146754	panD	UpSense	5406
TSS_Morett_phosphate.enrichment_271	147583	147583	+	147583	yadD	InSense	3307
TSS_Morett_phosphate.enrichment_272	149617	149617	-	149617	panB	UpSense	674
TSS_Morett_phosphate.enrichment_273	149630	149630	-	149630	panB	UpSense	1251
TSS_Morett_phosphate.enrichment_274	160641	160641	-	160641	dksA	UpSense	724
TSS_Morett_phosphate.enrichment_275	160651	160652	-	160651	dksA	UpSense	2406
TSS_Morett_phosphate.enrichment_276	160657	160657	-	160657	dksA	UpSense	1016
TSS_Morett_phosphate.enrichment_277	160760	160761	-	160760	dksA	UpSenseExten	2010
TSS_Morett_phosphate.enrichment_278	160873	160873	-	160873	sfsA	InSense	282
TSS_Morett_phosphate.enrichment_279	160884	160884	-	160884	sfsA	InSense	717
TSS_Morett_phosphate.enrichment_280	161071	161071	-	161071	sfsA	InSense	260
TSS_Morett_phosphate.enrichment_281	161078	161079	-	161079	sfsA	InSense	1209
TSS_Morett_phosphate.enrichment_282	161142	161142	-	161142	sfsA	InSense	3847
TSS_Morett_phosphate.enrichment_283	161187	161187	-	161187	sfsA	InSense	617
TSS_Morett_phosphate.enrichment_284	161193	161195	-	161194	sfsA	InSense	4554
TSS_Morett_phosphate.enrichment_285	161199	161199	-	161199	sfsA	InSense	3090
TSS_Morett_phosphate.enrichment_286	161665	161665	+	161665	ligT	InAntiSense	1301
TSS_Morett_phosphate.enrichment_287	162077	162077	+	162077	hrpB	UpSense	2399
TSS_Morett_phosphate.enrichment_288	164658	164658	+	164658	mrcB	UpSense	282
TSS_Morett_phosphate.enrichment_289	169733	169733	+	169733	fhuC	UpSense	294
TSS_Morett_phosphate.enrichment_290	173420	173420	+	173420	fhuB	InSense	352
TSS_Morett_phosphate.enrichment_291	173769	173769	-	173769	hemL	InSense	912
TSS_Morett_phosphate.enrichment_292	174930	174934	+	174933	hemL	UpAntiSense	16714
TSS_Morett_phosphate.enrichment_293	174942	174943	+	174942	hemL	UpAntiSense	1935
TSS_Morett_phosphate.enrichment_294	175008	175009	+	175008	clcA	UpSense	3349
TSS_Morett_phosphate.enrichment_295	175012	175012	+	175012	clcA	UpSense	12110
TSS_Morett_phosphate.enrichment_296	175074	175074	+	175074	clcA	UpSense	23408
TSS_Morett_phosphate.enrichment_297	176147	176147	+	176147	clcA	InSense	337
TSS_Morett_phosphate.enrichment_298	176558	176558	+	176558	erpA	UpSense	9370
TSS_Morett_phosphate.enrichment_299	176560	176561	+	176561	erpA	UpSense	15465
TSS_Morett_phosphate.enrichment_300	176583	176583	+	176583	erpA	UpSense	3853
TSS_Morett_phosphate.enrichment_301	178744	178744	-	178744	mtn	InSense	2997
TSS_Morett_phosphate.enrichment_302	179181	179181	-	179181	mtn	UpSense	5795
TSS_Morett_phosphate.enrichment_303	180836	180837	+	180836	degP	UpSense	1029
TSS_Morett_phosphate.enrichment_304	180844	180844	+	180844	degP	UpSense	4029
TSS_Morett_phosphate.enrichment_305	180846	180846	+	180846	degP	UpSense	369
TSS_Morett_phosphate.enrichment_306	182447	182447	+	182447	cdaR	UpSense	777
TSS_Morett_phosphate.enrichment_307	183840	183840	-	183840	yaeH	InSense	1159
TSS_Morett_phosphate.enrichment_308	184193	184193	-	184193	yaeH	UpSense	873
TSS_Morett_phosphate.enrichment_309	185976	185978	-	185976	dapD	UpSense	6052
TSS_Morett_phosphate.enrichment_310	189471	189471	-	189471	map	UpSense	550
TSS_Morett_phosphate.enrichment_311	189532	189532	-	189532	map	UpSense	207
TSS_Morett_phosphate.enrichment_312	189545	189545	-	189545	map	UpSense	1755
TSS_Morett_phosphate.enrichment_313	189553	189553	-	189553	map	UpSense	4627
TSS_Morett_phosphate.enrichment_314	189621	189621	-	189621	map	UpSense	626
TSS_Morett_phosphate.enrichment_315	189639	189639	+	189639	tff	UpSense	268
TSS_Morett_phosphate.enrichment_316	189712	189713	+	189712	tff	UpSense	53743
TSS_Morett_phosphate.enrichment_317	190209	190209	+	190209	rpsB	InSense	264
TSS_Morett_phosphate.enrichment_318	190213	190213	+	190213	rpsB	InSense	428
TSS_Morett_phosphate.enrichment_319	190227	190228	+	190228	rpsB	InSense	2098
TSS_Morett_phosphate.enrichment_320	190234	190234	+	190234	rpsB	InSense	700
TSS_Morett_phosphate.enrichment_321	190257	190257	+	190257	rpsB	InSense	589
TSS_Morett_phosphate.enrichment_322	190355	190355	+	190355	rpsB	InSense	1607
TSS_Morett_phosphate.enrichment_323	190448	190448	+	190448	rpsB	InSense	307
TSS_Morett_phosphate.enrichment_324	190803	190803	+	190803	tsf	UpSense	4110
TSS_Morett_phosphate.enrichment_325	190841	190841	+	190841	tsf	UpSense	2633
TSS_Morett_phosphate.enrichment_326	191752	191752	+	191752	pyrH	UpSense	3281
TSS_Morett_phosphate.enrichment_327	191754	191754	+	191754	pyrH	UpSense	17775
TSS_Morett_phosphate.enrichment_328	191812	191813	+	191812	pyrH	UpSense	4980
TSS_Morett_phosphate.enrichment_329	191819	191825	+	191825	pyrH	UpSense	53707
TSS_Morett_phosphate.enrichment_330	192617	192617	+	192617	frr	UpSenseExten	265
TSS_Morett_phosphate.enrichment_331	192814	192814	+	192814	frr	UpSense	27182
