id	start	stop	strand	pos_1	gene	orientation	total_reads
TSS_Yan_mini_75	127716	127716	+	127716	b0116	NA	NA
TSS_Yan_mini_76	131518	131518	+	131518	b0118,b0119	NA	NA
TSS_Yan_mini_77	136500	136500	-	136500	b0121,b0120	NA	NA
TSS_Yan_mini_78	136550	136550	-	136550	b0121,b0120	NA	NA
TSS_Yan_mini_79	136938	136938	-	136938	b0122	NA	NA
TSS_Yan_mini_80	137042	137042	+	137042	b0123	NA	NA
TSS_Yan_mini_81	141263	141263	-	141263	b0124	NA	NA
TSS_Yan_mini_82	141360	141360	+	141360	b0125,b0127,b0128,b0129,b0130	NA	NA
TSS_Yan_mini_83	142668	142668	+	142668	b0127,b0128,b0129,b0130	NA	NA
TSS_Yan_mini_84	142703	142703	-	142703	b0126	NA	NA
TSS_Yan_mini_85	142703	142703	-	142703	b0126	NA	NA
TSS_Yan_mini_86	142719	142719	+	142719	b0127,b0128,b0129	NA	NA
TSS_Yan_mini_87	146754	146754	-	146754	b0131	NA	NA
TSS_Yan_mini_88	146754	146754	-	146754	b0131	NA	NA
TSS_Yan_mini_89	148854	148854	-	148854	b0134,b0133	NA	NA
TSS_Yan_mini_90	148854	148854	-	148854	b0134,b0133	NA	NA
TSS_Yan_mini_91	149630	149630	-	149630	b0134,b0133	NA	NA
TSS_Yan_mini_92	159172	159172	-	159172	b0143,b0142	NA	NA
TSS_Yan_mini_93	160656	160656	-	160656	b0145,b0144	NA	NA
TSS_Yan_mini_94	160656	160656	-	160656	b0145,b0144,b0143,b0142	NA	NA
TSS_Yan_mini_95	161058	161058	-	161058	b0146,b0145,b0144	NA	NA
TSS_Yan_mini_96	161058	161058	-	161058	b0146,b0145,b0144	NA	NA
TSS_Yan_mini_97	161078	161078	-	161078	b0146,b0145,b0144	NA	NA
TSS_Yan_mini_98	161142	161142	-	161142	b0146,b0145,b0144	NA	NA
TSS_Yan_mini_99	161664	161664	+	161664	b0148	NA	NA
TSS_Yan_mini_100	162053	162053	-	162053	b0147,b0146	NA	NA
TSS_Yan_mini_101	162076	162076	+	162076	b0148,b0149	NA	NA
TSS_Yan_mini_102	164234	164234	+	164234	b0148,b0149	NA	NA
TSS_Yan_mini_103	167427	167427	+	167427	b0150,b0151,b0152	NA	NA
TSS_Yan_mini_104	169123	169123	+	169123	b0150,b0151,b0152	NA	NA
TSS_Yan_mini_105	174913	174913	-	174913	b0154	NA	NA
TSS_Yan_mini_106	174932	174932	+	174932	b0155,b0156	NA	NA
TSS_Yan_mini_107	174992	174992	-	174992	b0154	NA	NA
TSS_Yan_mini_108	176560	176560	+	176560	b0156	NA	NA
TSS_Yan_mini_109	176560	176560	+	176560	b0156	NA	NA
TSS_Yan_mini_110	179181	179181	-	179181	b0159,b0158	NA	NA
TSS_Yan_mini_111	179181	179181	-	179181	b0159,b0158,b0157	NA	NA
TSS_Yan_mini_112	180843	180843	+	180843	b0161	NA	NA
TSS_Yan_mini_113	180843	180843	+	180843	b0161,b0162	NA	NA
TSS_Yan_mini_114	185976	185976	-	185976	b0166,b0165	NA	NA
TSS_Yan_mini_115	185976	185976	-	185976	b0166,b0165,b0164,b0163	NA	NA
TSS_Yan_mini_116	188783	188783	-	188783	b0168,b0167,b0166	NA	NA
TSS_Yan_mini_117	189532	189532	-	189532	b0168,b0167	NA	NA
TSS_Yan_mini_118	189553	189553	-	189553	b0168	NA	NA
TSS_Yan_mini_119	189553	189553	-	189553	b0168,b0167,b0166,b0165	NA	NA
TSS_Yan_mini_120	189639	189639	+	189639	b4414,b0169,b0170	NA	NA
TSS_Yan_mini_121	189712	189712	+	189712	b4414,b0169	NA	NA
TSS_Yan_mini_122	189712	189712	+	189712	b4414,b0169,b0170	NA	NA
TSS_Yan_mini_123	189712	189712	+	189712	b4414,b0169,b0170,b0171,b0172,b0173	NA	NA
TSS_Yan_mini_124	191811	191811	+	191811	b0171,b0172,b0173	NA	NA
TSS_Yan_mini_125	192616	192616	+	192616	b0172	NA	NA
TSS_Yan_mini_126	192616	192616	+	192616	b0172,b0173,b0174,b0175	NA	NA
TSS_Yan_mini_127	192813	192813	+	192813	b0172,b0173	NA	NA
TSS_Yan_mini_128	194783	194783	+	194783	b0174,b0175,b0176,b0177	NA	NA
TSS_Yan_mini_129	194839	194839	+	194839	b0174,b0175,b0176,b0177	NA	NA
TSS_Yan_mini_130	196158	196158	+	196158	b0175,b0176,b0177	NA	NA
TSS_Yan_mini_131	197025	197025	+	197025	b0176,b0177,b0178,b0179	NA	NA
TSS_Yan_mini_132	197299	197299	+	197299	b0176,b0177,b0178,b0179	NA	NA
TSS_Yan_mini_133	199979	199979	+	199979	b0177,b0178,b0179	NA	NA
TSS_Yan_mini_134	200216	200216	+	200216	b0177,b0178,b0179	NA	NA
TSS_Yan_mini_135	200398	200398	+	200398	b0178,b0179	NA	NA
TSS_Yan_mini_136	200398	200398	+	200398	b0178,b0179,b0180,b0181,b0182,b0183	NA	NA
TSS_Yan_mini_137	201483	201483	+	201483	b0179,b0180,b0181,b0182,b0183,b0184	NA	NA
TSS_Yan_mini_138	201714	201714	+	201714	b0179,b0180,b0181,b0182,b0183,b0184	NA	NA
TSS_Yan_mini_139	202072	202072	+	202072	b0180,b0181,b0182	NA	NA
TSS_Yan_mini_140	202072	202072	+	202072	b0180,b0181,b0182,b0183,b0184	NA	NA
TSS_Yan_mini_141	202109	202109	+	202109	b0180,b0181,b0182	NA	NA
TSS_Yan_mini_142	202136	202136	+	202136	b0180,b0181,b0182,b0183	NA	NA
TSS_Yan_mini_143	202517	202517	+	202517	b0180,b0181,b0182,b0183	NA	NA
TSS_Yan_mini_144	207633	207633	+	207633	b0184,b0185	NA	NA
TSS_Yan_mini_145	208275	208275	+	208275	b0184,b0185	NA	NA
TSS_Yan_mini_146	208325	208325	+	208325	b0184,b0185	NA	NA
TSS_Yan_mini_147	208411	208411	+	208411	b0184,b0185	NA	NA
TSS_Yan_mini_148	211857	211857	+	211857	b0187,b0188	NA	NA
TSS_Yan_mini_149	212305	212305	+	212305	b0188	NA	NA
TSS_Yan_mini_150	214269	214269	+	214269	b0190,b0191,b0192	NA	NA
TSS_Yan_mini_151	214988	214988	+	214988	b0191,b0192	NA	NA
TSS_Yan_mini_152	218837	218837	-	218837	b0194	NA	NA
TSS_Yan_mini_153	218837	218837	-	218837	b0194,b0193	NA	NA
TSS_Yan_mini_154	218988	218988	-	218988	b0195,b0194,b0193	NA	NA
TSS_Yan_mini_155	220022	220022	-	220022	b0196,b0195,b0194	NA	NA
TSS_Yan_mini_156	220072	220072	-	220072	b0196,b0195	NA	NA
TSS_Yan_mini_157	221008	221008	-	221008	b0198,b0197	NA	NA
TSS_Yan_mini_158	221008	221008	-	221008	b0198,b0197	NA	NA
TSS_Yan_mini_159	221367	221367	-	221367	b0198,b0197	NA	NA
TSS_Yan_mini_160	222714	222714	-	222714	b0199,b0198,b0197	NA	NA
TSS_Yan_mini_161	222805	222805	+	222805	b0200	NA	NA
TSS_Yan_mini_162	222805	222805	+	222805	b0200,b0201,b0202	NA	NA
TSS_Yan_mini_163	223484	223484	+	223484	b0201,b0202,b0203	NA	NA
TSS_Yan_mini_164	223594	223594	+	223594	b0201,b0202,b0203	NA	NA
TSS_Yan_mini_165	223775	223775	+	223775	b0201,b0202,b0203	NA	NA
TSS_Yan_mini_166	225015	225015	+	225015	b0201,b0202,b0203,b0204	NA	NA
TSS_Yan_mini_167	229133	229133	+	229133	b0207	NA	NA
TSS_Yan_mini_168	230925	230925	-	230925	b0208	NA	NA
TSS_Yan_mini_169	231075	231075	+	231075	b0209,b0210	NA	NA
TSS_Yan_mini_170	233982	233982	-	233982	b0211	NA	NA
TSS_Yan_mini_171	234784	234784	+	234784	b0213	NA	NA
TSS_Yan_mini_172	235991	235991	+	235991	b0215,b0216	NA	NA
TSS_Yan_mini_173	236020	236020	+	236020	b0215,b0216	NA	NA
TSS_Yan_mini_174	236040	236040	-	236040	b0214,b0212,b0211	NA	NA
TSS_Yan_mini_175	240216	240216	-	240216	b0219	NA	NA
TSS_Yan_mini_176	243511	243511	+	243511	b0222,b0223	NA	NA
TSS_Yan_mini_177	245884	245884	-	245884	b0224	NA	NA
TSS_Yan_mini_178	245884	245884	-	245884	b0224	NA	NA
TSS_Yan_mini_179	246532	246532	-	246532	b0226,b0225,b0224	NA	NA
TSS_Yan_mini_180	250880	250880	+	250880	b0231,b0232,b0233	NA	NA
TSS_Yan_mini_181	251972	251972	+	251972	b0232,b0233,b0234	NA	NA
TSS_Yan_mini_182	255807	255807	-	255807	b0237	NA	NA
TSS_Yan_mini_183	255807	255807	-	255807	b0237	NA	NA
TSS_Yan_mini_184	255917	255917	+	255917	b0238,b0239,b0240	NA	NA
TSS_Yan_mini_185	256501	256501	+	256501	b0239,b0240	NA	NA
TSS_Yan_mini_186	260237	260237	+	260237	b0242,b0243,b0244	NA	NA
TSS_Yan_mini_187	260348	260348	+	260348	b0242,b0243,b0244	NA	NA
TSS_Yan_mini_188	260366	260366	+	260366	b0242,b0243	NA	NA
TSS_Yan_mini_189	261443	261443	+	261443	b0242,b0243,b0244	NA	NA
TSS_Yan_mini_190	269107	269107	-	269107	b0253	NA	NA
TSS_Yan_mini_191	275285	275285	+	275285	b0260,b0261	NA	NA
TSS_Yan_mini_192	276674	276674	+	276674	b0260,b0261	NA	NA
TSS_Yan_mini_193	285352	285352	+	285352	b0270,b0271	NA	NA
TSS_Yan_mini_194	289190	289190	-	289190	b0272	NA	NA
TSS_Yan_mini_195	290340	290340	-	290340	b0273	NA	NA
TSS_Yan_mini_196	290340	290340	-	290340	b0273,b0272	NA	NA
TSS_Yan_mini_197	295620	295620	-	295620	b0280	NA	NA
TSS_Yan_mini_198	297046	297046	-	297046	b0281,b0280	NA	NA
TSS_Yan_mini_199	302958	302958	+	302958	b0287	NA	NA
TSS_Yan_mini_200	302958	302958	+	302958	b0287	NA	NA
TSS_Yan_mini_201	315277	315277	+	315277	b0298,b0299	NA	NA
TSS_Yan_mini_202	329361	329361	-	329361	b0313,b0312,b0311	NA	NA
TSS_Yan_mini_203	329420	329420	+	329420	b0314	NA	NA
TSS_Yan_mini_204	354883	354883	+	354883	b0336,b0337	NA	NA
TSS_Yan_mini_205	356004	356004	+	356004	b0336,b0337	NA	NA
TSS_Yan_mini_206	367538	367538	-	367538	b0345	NA	NA
TSS_Yan_mini_207	376741	376741	+	376741	b0354	NA	NA
TSS_Yan_mini_208	379900	379900	-	379900	b0357,b0356,b0355	NA	NA
TSS_Yan_mini_209	381322	381322	+	381322	b0360,b0361	NA	NA
TSS_Yan_mini_210	385205	385205	+	385205	b0365,b0366,b0367,b0368	NA	NA
TSS_Yan_mini_211	389753	389753	-	389753	b0369	NA	NA
TSS_Yan_mini_212	389753	389753	-	389753	b0369	NA	NA
TSS_Yan_mini_213	389775	389775	-	389775	b0369	NA	NA
TSS_Yan_mini_214	396318	396318	-	396318	b0376	NA	NA
TSS_Yan_mini_215	397837	397837	+	397837	b0377,b0378	NA	NA
TSS_Yan_mini_216	400951	400951	-	400951	b0381	NA	NA
TSS_Yan_mini_217	400951	400951	-	400951	b0381	NA	NA
TSS_Yan_mini_218	401318	401318	+	401318	b0382,b0383,b0384	NA	NA
TSS_Yan_mini_219	401362	401362	+	401362	b0382,b0383,b0384	NA	NA
TSS_Yan_mini_220	401706	401706	+	401706	b0383,b0384	NA	NA
TSS_Yan_mini_221	405686	405686	-	405686	b0386	NA	NA
TSS_Yan_mini_222	405741	405741	+	405741	b0387,b0388,b0389	NA	NA
TSS_Yan_mini_223	406277	406277	+	406277	b0388,b0389,b0390,b0391	NA	NA
TSS_Yan_mini_224	406353	406353	+	406353	b0388,b0389	NA	NA
TSS_Yan_mini_225	408146	408146	+	408146	b0391,b0392	NA	NA
TSS_Yan_mini_226	410049	410049	-	410049	b0393	NA	NA
TSS_Yan_mini_227	410049	410049	-	410049	b0393	NA	NA
TSS_Yan_mini_228	410119	410119	+	410119	b0394	NA	NA
TSS_Yan_mini_229	412527	412527	-	412527	b0396	NA	NA
TSS_Yan_mini_230	416976	416976	-	416976	b0398,b0397	NA	NA
TSS_Yan_mini_231	417102	417102	+	417102	b0399,b0400	NA	NA
TSS_Yan_mini_232	419420	419420	+	419420	b0401,b0402	NA	NA
TSS_Yan_mini_233	419420	419420	+	419420	b0401,b0402,b0403	NA	NA
TSS_Yan_mini_234	420747	420747	+	420747	b0401,b0402	NA	NA
TSS_Yan_mini_235	422484	422484	+	422484	b0403	NA	NA
TSS_Yan_mini_236	424985	424985	+	424985	b0405,b0406,b0407,b0408	NA	NA
TSS_Yan_mini_237	426053	426053	+	426053	b0405,b0406,b0407,b0408,b0409	NA	NA
TSS_Yan_mini_238	426756	426756	+	426756	b0406,b0407,b0408,b0409	NA	NA
TSS_Yan_mini_239	426776	426776	+	426776	b0406,b0407,b0408,b0409	NA	NA
TSS_Yan_mini_240	427204	427204	+	427204	b0406,b0407,b0408	NA	NA
TSS_Yan_mini_241	427204	427204	+	427204	b0406,b0407,b0408,b0409,b0410	NA	NA
TSS_Yan_mini_242	430575	430575	+	430575	b0410	NA	NA
TSS_Yan_mini_243	432090	432090	-	432090	b0411	NA	NA
TSS_Yan_mini_244	432185	432185	-	432185	b0411	NA	NA
TSS_Yan_mini_245	432976	432976	+	432976	b0413,b0414,b0415,b0416,b0417,b0418	NA	NA
TSS_Yan_mini_246	434614	434614	+	434614	b0415,b0416,b0417,b0418	NA	NA
TSS_Yan_mini_247	436580	436580	+	436580	b0417,b0418	NA	NA
TSS_Yan_mini_248	438284	438284	-	438284	b0419	NA	NA
TSS_Yan_mini_249	441373	441373	-	441373	b0422,b0421,b0420,b0419	NA	NA
TSS_Yan_mini_250	441469	441469	+	441469	b0423	NA	NA
TSS_Yan_mini_251	441545	441545	-	441545	b0422,b0421,b0420	NA	NA
TSS_Yan_mini_252	444560	444560	-	444560	b0425,b0424	NA	NA
TSS_Yan_mini_253	444602	444602	+	444602	b0426	NA	NA
TSS_Yan_mini_254	444657	444657	+	444657	b0426	NA	NA
TSS_Yan_mini_255	444657	444657	+	444657	b0426	NA	NA
TSS_Yan_mini_256	451653	451653	-	451653	b0432,b0431,b0430,b0429,b0428	NA	NA
TSS_Yan_mini_257	454209	454209	-	454209	b0434,b0433	NA	NA
TSS_Yan_mini_258	454833	454833	+	454833	b0436	NA	NA
TSS_Yan_mini_259	454833	454833	+	454833	b0436,b0437,b0438	NA	NA
TSS_Yan_mini_260	454996	454996	+	454996	b0436	NA	NA
TSS_Yan_mini_261	454996	454996	+	454996	b0436,b0437,b0438	NA	NA
TSS_Yan_mini_262	456554	456554	+	456554	b0437,b0438	NA	NA
TSS_Yan_mini_263	456576	456576	+	456576	b0437,b0438	NA	NA
TSS_Yan_mini_264	456576	456576	+	456576	b0437,b0438,b0439	NA	NA
TSS_Yan_mini_265	456604	456604	+	456604	b0437,b0438	NA	NA
TSS_Yan_mini_266	456604	456604	+	456604	b0437,b0438,b0439	NA	NA
TSS_Yan_mini_267	456642	456642	+	456642	b0437,b0438	NA	NA
TSS_Yan_mini_268	456642	456642	+	456642	b0437,b0438,b0439	NA	NA
TSS_Yan_mini_269	457201	457201	+	457201	b0437,b0438,b0439	NA	NA
TSS_Yan_mini_270	458724	458724	+	458724	b0439,b0440	NA	NA
TSS_Yan_mini_271	458779	458779	+	458779	b0439,b0440	NA	NA
TSS_Yan_mini_272	458812	458812	+	458812	b0439,b0440,b0441	NA	NA
TSS_Yan_mini_273	461331	461331	+	461331	b0440	NA	NA
TSS_Yan_mini_274	461331	461331	+	461331	b0440,b0441	NA	NA
TSS_Yan_mini_275	461394	461394	+	461394	b0440,b0441	NA	NA
TSS_Yan_mini_276	461852	461852	+	461852	b0441	NA	NA
TSS_Yan_mini_277	461852	461852	+	461852	b0441,b0442,b0443	NA	NA
TSS_Yan_mini_278	465572	465572	-	465572	b0444	NA	NA
TSS_Yan_mini_279	465572	465572	-	465572	b0444	NA	NA
TSS_Yan_mini_280	467382	467382	+	467382	b0446	NA	NA
TSS_Yan_mini_281	468356	468356	+	468356	b0447,b0448,b0449	NA	NA
TSS_Yan_mini_282	475201	475201	-	475201	b0452	NA	NA
TSS_Yan_mini_283	480424	480424	-	480424	b0461,b0460,b0459,b0458	NA	NA
TSS_Yan_mini_284	480795	480795	-	480795	b0461,b0460,b0459	NA	NA
TSS_Yan_mini_285	485698	485698	-	485698	b0463,b0462	NA	NA
TSS_Yan_mini_286	485840	485840	-	485840	b0463,b0462	NA	NA
TSS_Yan_mini_287	485979	485979	-	485979	b0463,b0462	NA	NA
TSS_Yan_mini_288	486488	486488	+	486488	b0465	NA	NA
TSS_Yan_mini_289	490858	490858	+	490858	b0468,b0469,b0470	NA	NA
TSS_Yan_mini_290	491310	491310	+	491310	b0469,b0470,b0471,b0472	NA	NA
TSS_Yan_mini_291	492054	492054	+	492054	b0470,b0471,b0472	NA	NA
TSS_Yan_mini_292	493875	493875	+	493875	b0470,b0471,b0472,b0473	NA	NA
TSS_Yan_mini_293	493964	493964	+	493964	b0470,b0471,b0472,b0473	NA	NA
TSS_Yan_mini_294	495075	495075	+	495075	b0473	NA	NA
TSS_Yan_mini_295	495075	495075	+	495075	b0473,b0474	NA	NA
TSS_Yan_mini_296	497132	497132	+	497132	b0474	NA	NA
TSS_Yan_mini_297	497132	497132	+	497132	b0474,b0475	NA	NA
TSS_Yan_mini_298	498030	498030	+	498030	b0475	NA	NA
TSS_Yan_mini_299	500098	500098	+	500098	b0477	NA	NA
TSS_Yan_mini_300	503295	503295	-	503295	b0478	NA	NA
TSS_Yan_mini_301	504754	504754	-	504754	b0479	NA	NA
TSS_Yan_mini_302	504882	504882	+	504882	b0480	NA	NA
TSS_Yan_mini_303	507111	507111	-	507111	b0481	NA	NA
TSS_Yan_mini_304	508097	508097	-	508097	b0482	NA	NA
TSS_Yan_mini_305	511411	511411	-	511411	b0484	NA	NA
TSS_Yan_mini_306	513953	513953	+	513953	b0487,b0490	NA	NA
TSS_Yan_mini_307	515825	515825	-	515825	b0489,b0488	NA	NA
TSS_Yan_mini_308	515891	515891	+	515891	b0490,b0491	NA	NA
TSS_Yan_mini_309	518306	518306	-	518306	b0492	NA	NA
TSS_Yan_mini_310	519163	519163	+	519163	b0495,b0496	NA	NA
TSS_Yan_mini_311	519327	519327	-	519327	b0494,b0493,b0492	NA	NA
TSS_Yan_mini_312	519387	519387	+	519387	b0495,b0496	NA	NA
TSS_Yan_mini_313	519797	519797	-	519797	b0494,b0493,b0492	NA	NA
TSS_Yan_mini_314	531253	531253	-	531253	b0503,b0502	NA	NA
TSS_Yan_mini_315	532964	532964	+	532964	b0506	NA	NA
TSS_Yan_mini_316	532964	532964	+	532964	b0506,b0507	NA	NA
TSS_Yan_mini_317	532982	532982	+	532982	b0506	NA	NA
TSS_Yan_mini_318	532982	532982	+	532982	b0506	NA	NA
TSS_Yan_mini_319	553141	553141	-	553141	b0523,b0522	NA	NA
TSS_Yan_mini_320	554490	554490	-	554490	b0525,b0524	NA	NA
TSS_Yan_mini_321	554490	554490	-	554490	b0525,b0524,b0523,b0522	NA	NA
TSS_Yan_mini_322	554558	554558	-	554558	b0525,b0524,b0523	NA	NA
TSS_Yan_mini_323	554576	554576	+	554576	b0526	NA	NA
TSS_Yan_mini_324	554576	554576	+	554576	b0526	NA	NA
TSS_Yan_mini_325	557781	557781	-	557781	b0529,b0528	NA	NA
TSS_Yan_mini_326	557781	557781	-	557781	b0529,b0528,b0527	NA	NA
TSS_Yan_mini_327	566013	566013	-	566013	b0537	NA	NA
TSS_Yan_mini_328	566828	566828	+	566828	b0540,b0541,b0542,b0543	NA	NA
TSS_Yan_mini_329	576870	576870	-	576870	b0553,b0552	NA	NA
TSS_Yan_mini_330	578921	578921	-	578921	b0557	NA	NA
TSS_Yan_mini_331	585664	585664	-	585664	b0565	NA	NA
TSS_Yan_mini_332	585664	585664	-	585664	b0565	NA	NA
TSS_Yan_mini_333	591260	591260	-	591260	b0569,b0568,b0567	NA	NA
TSS_Yan_mini_334	595573	595573	+	595573	b0572,b0573,b0574	NA	NA
TSS_Yan_mini_335	601929	601929	+	601929	b0576	NA	NA
TSS_Yan_mini_336	604683	604683	-	604683	b0577	NA	NA
TSS_Yan_mini_337	605453	605453	-	605453	b0578	NA	NA
TSS_Yan_mini_338	605453	605453	-	605453	b0578,b0577	NA	NA
TSS_Yan_mini_339	605912	605912	-	605912	b0579,b0578,b0577	NA	NA
TSS_Yan_mini_340	612639	612639	-	612639	b0584	NA	NA
TSS_Yan_mini_341	612639	612639	-	612639	b0584,b0583	NA	NA
TSS_Yan_mini_342	612668	612668	-	612668	b0584,b0583	NA	NA
TSS_Yan_mini_343	612687	612687	+	612687	b0585,b4511,b0586	NA	NA
TSS_Yan_mini_344	622234	622234	-	622234	b0590,b0589,b0588	NA	NA
TSS_Yan_mini_345	622258	622258	+	622258	b0591	NA	NA
TSS_Yan_mini_346	624727	624727	-	624727	b0592	NA	NA
TSS_Yan_mini_347	624830	624830	+	624830	b0593,b0594,b0595,b0596,b0597	NA	NA
TSS_Yan_mini_348	624871	624871	+	624871	b0593,b0594,b0595,b0596	NA	NA
TSS_Yan_mini_349	629847	629847	+	629847	b0598,b4512	NA	NA
TSS_Yan_mini_350	629857	629857	+	629857	b0598,b4512	NA	NA
TSS_Yan_mini_351	631793	631793	+	631793	b0598,b4512	NA	NA
TSS_Yan_mini_352	633523	633523	-	633523	b0599	NA	NA
TSS_Yan_mini_353	633556	633556	+	633556	b0600	NA	NA
TSS_Yan_mini_354	638628	638628	+	638628	b0605	NA	NA
TSS_Yan_mini_355	638692	638692	+	638692	b0605	NA	NA
TSS_Yan_mini_356	638692	638692	+	638692	b0605,b0606	NA	NA
TSS_Yan_mini_357	638860	638860	+	638860	b0605	NA	NA
TSS_Yan_mini_358	638880	638880	+	638880	b0605	NA	NA
TSS_Yan_mini_359	638880	638880	+	638880	b0605	NA	NA
