id	start	stop	strand	pos_1	gene	orientation	total_reads
TSS_Yan_rich_153	236020	236020	+	236020	b0215,b0216	NA	NA
TSS_Yan_rich_154	236040	236040	-	236040	b0214,b0212,b0211	NA	NA
TSS_Yan_rich_155	243511	243511	+	243511	b0222,b0223	NA	NA
TSS_Yan_rich_156	245884	245884	-	245884	b0224	NA	NA
TSS_Yan_rich_157	246533	246533	-	246533	b0226,b0225,b0224	NA	NA
TSS_Yan_rich_158	255807	255807	-	255807	b0237	NA	NA
TSS_Yan_rich_159	255807	255807	-	255807	b0237	NA	NA
TSS_Yan_rich_160	255917	255917	+	255917	b0238	NA	NA
TSS_Yan_rich_161	255917	255917	+	255917	b0238,b0239,b0240	NA	NA
TSS_Yan_rich_162	256501	256501	+	256501	b0239,b0240	NA	NA
TSS_Yan_rich_163	260237	260237	+	260237	b0242,b0243,b0244	NA	NA
TSS_Yan_rich_164	260348	260348	+	260348	b0242,b0243	NA	NA
TSS_Yan_rich_165	260348	260348	+	260348	b0242,b0243,b0244	NA	NA
TSS_Yan_rich_166	270257	270257	+	270257	b0255,b0256,b0257,b4690,b0258	NA	NA
TSS_Yan_rich_167	276673	276673	+	276673	b0260,b0261	NA	NA
TSS_Yan_rich_168	289190	289190	-	289190	b0272	NA	NA
TSS_Yan_rich_169	290341	290341	-	290341	b0273,b0272	NA	NA
TSS_Yan_rich_170	315277	315277	+	315277	b0298,b0299	NA	NA
TSS_Yan_rich_171	321483	321483	+	321483	b0306,b0307,b0308	NA	NA
TSS_Yan_rich_172	321483	321483	+	321483	b0306,b0307,b0308	NA	NA
TSS_Yan_rich_173	329361	329361	-	329361	b0313,b0312,b0311	NA	NA
TSS_Yan_rich_174	332042	332042	+	332042	b0315	NA	NA
TSS_Yan_rich_175	354883	354883	+	354883	b0336,b0337	NA	NA
TSS_Yan_rich_176	356004	356004	+	356004	b0336,b0337	NA	NA
TSS_Yan_rich_177	358714	358714	-	358714	b0338	NA	NA
TSS_Yan_rich_178	366343	366343	-	366343	b0344,b0343,b0342	NA	NA
TSS_Yan_rich_179	367538	367538	-	367538	b0345,b0344	NA	NA
TSS_Yan_rich_180	376741	376741	+	376741	b0354	NA	NA
TSS_Yan_rich_181	379900	379900	-	379900	b0357,b0356,b0355	NA	NA
TSS_Yan_rich_182	381258	381258	+	381258	b0360,b0361	NA	NA
TSS_Yan_rich_183	381322	381322	+	381322	b0360,b0361	NA	NA
TSS_Yan_rich_184	385205	385205	+	385205	b0365,b0366,b0367,b0368	NA	NA
TSS_Yan_rich_185	389753	389753	-	389753	b0369	NA	NA
TSS_Yan_rich_186	389753	389753	-	389753	b0369	NA	NA
TSS_Yan_rich_187	396319	396319	-	396319	b0376	NA	NA
TSS_Yan_rich_188	396363	396363	-	396363	b0376	NA	NA
TSS_Yan_rich_189	396380	396380	+	396380	b0377,b0378	NA	NA
TSS_Yan_rich_190	397837	397837	+	397837	b0377,b0378	NA	NA
TSS_Yan_rich_191	400951	400951	-	400951	b0381	NA	NA
TSS_Yan_rich_192	400951	400951	-	400951	b0381	NA	NA
TSS_Yan_rich_193	401362	401362	+	401362	b0382,b0383,b0384	NA	NA
TSS_Yan_rich_194	401706	401706	+	401706	b0383,b0384	NA	NA
TSS_Yan_rich_195	405686	405686	-	405686	b0386	NA	NA
TSS_Yan_rich_196	405741	405741	+	405741	b0387,b0388,b0389,b0390,b0391,b0392	NA	NA
TSS_Yan_rich_197	410049	410049	-	410049	b0393	NA	NA
TSS_Yan_rich_198	410049	410049	-	410049	b0393	NA	NA
TSS_Yan_rich_199	410119	410119	+	410119	b0394	NA	NA
TSS_Yan_rich_200	416976	416976	-	416976	b0398,b0397	NA	NA
TSS_Yan_rich_201	417100	417100	+	417100	b0399,b0400	NA	NA
TSS_Yan_rich_202	419420	419420	+	419420	b0401,b0402	NA	NA
TSS_Yan_rich_203	424985	424985	+	424985	b0405,b0406,b0407,b0408	NA	NA
TSS_Yan_rich_204	426056	426056	+	426056	b0405,b0406,b0407,b0408,b0409	NA	NA
TSS_Yan_rich_205	426775	426775	+	426775	b0406,b0407,b0408,b0409	NA	NA
TSS_Yan_rich_206	427204	427204	+	427204	b0406,b0407,b0408,b0409,b0410	NA	NA
TSS_Yan_rich_207	427223	427223	+	427223	b0406,b0407,b0408,b0409	NA	NA
TSS_Yan_rich_208	430575	430575	+	430575	b0410	NA	NA
TSS_Yan_rich_209	432090	432090	-	432090	b0411	NA	NA
TSS_Yan_rich_210	432090	432090	-	432090	b0411	NA	NA
TSS_Yan_rich_211	432185	432185	-	432185	b0411	NA	NA
TSS_Yan_rich_212	432976	432976	+	432976	b0413,b0414,b0415,b0416,b0417,b0418	NA	NA
TSS_Yan_rich_213	434614	434614	+	434614	b0415,b0416,b0417,b0418	NA	NA
TSS_Yan_rich_214	438284	438284	-	438284	b0419	NA	NA
TSS_Yan_rich_215	441373	441373	-	441373	b0422,b0421,b0420,b0419	NA	NA
TSS_Yan_rich_216	441469	441469	+	441469	b0423	NA	NA
TSS_Yan_rich_217	441545	441545	-	441545	b0422,b0421,b0420	NA	NA
TSS_Yan_rich_218	444560	444560	-	444560	b0425,b0424	NA	NA
TSS_Yan_rich_219	444602	444602	+	444602	b0426	NA	NA
TSS_Yan_rich_220	444657	444657	+	444657	b0426	NA	NA
TSS_Yan_rich_221	444657	444657	+	444657	b0426	NA	NA
TSS_Yan_rich_222	446687	446687	-	446687	b0427,b0425	NA	NA
TSS_Yan_rich_223	450505	450505	-	450505	b0431,b0430,b0429,b0428	NA	NA
TSS_Yan_rich_224	450637	450637	-	450637	b0431,b0430,b0429,b0428	NA	NA
TSS_Yan_rich_225	450781	450781	-	450781	b0432,b0431,b0430,b0429,b0428	NA	NA
TSS_Yan_rich_226	450830	450830	-	450830	b0432,b0431,b0430,b0429,b0428,b0427	NA	NA
TSS_Yan_rich_227	451004	451004	-	451004	b0432,b0431,b0430,b0429	NA	NA
TSS_Yan_rich_228	451313	451313	-	451313	b0432,b0431,b0430,b0429,b0428	NA	NA
TSS_Yan_rich_229	451571	451571	-	451571	b0432,b0431,b0430,b0429,b0428	NA	NA
TSS_Yan_rich_230	451594	451594	-	451594	b0432,b0431,b0430	NA	NA
TSS_Yan_rich_231	451653	451653	-	451653	b0432,b0431,b0430,b0429,b0428	NA	NA
TSS_Yan_rich_232	454209	454209	-	454209	b0434,b0433	NA	NA
TSS_Yan_rich_233	454209	454209	-	454209	b0434,b0433,b0432	NA	NA
TSS_Yan_rich_234	454833	454833	+	454833	b0436	NA	NA
TSS_Yan_rich_235	454833	454833	+	454833	b0436,b0437,b0438	NA	NA
TSS_Yan_rich_236	454996	454996	+	454996	b0436	NA	NA
TSS_Yan_rich_237	454996	454996	+	454996	b0436,b0437,b0438	NA	NA
TSS_Yan_rich_238	456554	456554	+	456554	b0437,b0438	NA	NA
TSS_Yan_rich_239	456554	456554	+	456554	b0437,b0438,b0439	NA	NA
TSS_Yan_rich_240	456576	456576	+	456576	b0437,b0438	NA	NA
TSS_Yan_rich_241	456576	456576	+	456576	b0437,b0438,b0439	NA	NA
TSS_Yan_rich_242	456604	456604	+	456604	b0437,b0438,b0439	NA	NA
TSS_Yan_rich_243	456642	456642	+	456642	b0437,b0438	NA	NA
TSS_Yan_rich_244	456642	456642	+	456642	b0437,b0438,b0439	NA	NA
TSS_Yan_rich_245	458724	458724	+	458724	b0439,b0440	NA	NA
TSS_Yan_rich_246	458779	458779	+	458779	b0439,b0440	NA	NA
TSS_Yan_rich_247	458812	458812	+	458812	b0439	NA	NA
TSS_Yan_rich_248	458812	458812	+	458812	b0439,b0440	NA	NA
TSS_Yan_rich_249	458812	458812	+	458812	b0439,b0440,b0441	NA	NA
TSS_Yan_rich_250	461852	461852	+	461852	b0441	NA	NA
TSS_Yan_rich_251	461852	461852	+	461852	b0441,b0442,b0443	NA	NA
TSS_Yan_rich_252	465572	465572	-	465572	b0444	NA	NA
TSS_Yan_rich_253	465572	465572	-	465572	b0444	NA	NA
TSS_Yan_rich_254	468356	468356	+	468356	b0447,b0448,b0449	NA	NA
TSS_Yan_rich_255	475201	475201	-	475201	b0452	NA	NA
TSS_Yan_rich_256	479944	479944	-	479944	b0459,b0458	NA	NA
TSS_Yan_rich_257	480795	480795	-	480795	b0461,b0460,b0459	NA	NA
TSS_Yan_rich_258	485682	485682	-	485682	b0463,b0462	NA	NA
TSS_Yan_rich_259	485698	485698	-	485698	b0463,b0462	NA	NA
TSS_Yan_rich_260	485840	485840	-	485840	b0463,b0462	NA	NA
TSS_Yan_rich_261	485979	485979	-	485979	b0463,b0462	NA	NA
TSS_Yan_rich_262	486086	486086	-	486086	b0463,b0462	NA	NA
TSS_Yan_rich_263	486488	486488	+	486488	b0465	NA	NA
TSS_Yan_rich_264	490858	490858	+	490858	b0468,b0469,b0470	NA	NA
TSS_Yan_rich_265	491310	491310	+	491310	b0469	NA	NA
TSS_Yan_rich_266	491310	491310	+	491310	b0469,b0470,b0471,b0472	NA	NA
TSS_Yan_rich_267	492054	492054	+	492054	b0470,b0471,b0472,b0473	NA	NA
TSS_Yan_rich_268	495075	495075	+	495075	b0473	NA	NA
TSS_Yan_rich_269	495075	495075	+	495075	b0473,b0474	NA	NA
TSS_Yan_rich_270	497132	497132	+	497132	b0474	NA	NA
TSS_Yan_rich_271	497132	497132	+	497132	b0474	NA	NA
TSS_Yan_rich_272	498030	498030	+	498030	b0475	NA	NA
TSS_Yan_rich_273	500098	500098	+	500098	b0477	NA	NA
TSS_Yan_rich_274	503295	503295	-	503295	b0478	NA	NA
TSS_Yan_rich_275	504749	504749	-	504749	b0479	NA	NA
TSS_Yan_rich_276	504882	504882	+	504882	b0480	NA	NA
TSS_Yan_rich_277	507111	507111	-	507111	b0481	NA	NA
TSS_Yan_rich_278	511411	511411	-	511411	b0484	NA	NA
TSS_Yan_rich_279	515825	515825	-	515825	b0489,b0488	NA	NA
TSS_Yan_rich_280	515891	515891	+	515891	b0490,b0491	NA	NA
TSS_Yan_rich_281	519163	519163	+	519163	b0495,b0496	NA	NA
TSS_Yan_rich_282	519327	519327	-	519327	b0494,b0493,b0492	NA	NA
TSS_Yan_rich_283	519797	519797	-	519797	b0494,b0493,b0492	NA	NA
TSS_Yan_rich_284	531253	531253	-	531253	b0503,b0502	NA	NA
TSS_Yan_rich_285	532964	532964	+	532964	b0506,b0507,b0508	NA	NA
TSS_Yan_rich_286	532982	532982	+	532982	b0506	NA	NA
TSS_Yan_rich_287	553141	553141	-	553141	b0523,b0522	NA	NA
TSS_Yan_rich_288	554490	554490	-	554490	b0525,b0524	NA	NA
TSS_Yan_rich_289	554490	554490	-	554490	b0525,b0524,b0523,b0522	NA	NA
TSS_Yan_rich_290	554558	554558	-	554558	b0525,b0524,b0523,b0522	NA	NA
TSS_Yan_rich_291	554576	554576	+	554576	b0526	NA	NA
TSS_Yan_rich_292	554576	554576	+	554576	b0526	NA	NA
TSS_Yan_rich_293	557781	557781	-	557781	b0529,b0528	NA	NA
TSS_Yan_rich_294	557781	557781	-	557781	b0529,b0528	NA	NA
TSS_Yan_rich_295	576870	576870	-	576870	b0553,b0552	NA	NA
TSS_Yan_rich_296	578921	578921	-	578921	b0557	NA	NA
TSS_Yan_rich_297	585664	585664	-	585664	b0565	NA	NA
TSS_Yan_rich_298	585664	585664	-	585664	b0565	NA	NA
TSS_Yan_rich_299	591260	591260	-	591260	b0569,b0568,b0567	NA	NA
TSS_Yan_rich_300	593211	593211	-	593211	b0569,b0568	NA	NA
TSS_Yan_rich_301	601929	601929	+	601929	b0576	NA	NA
TSS_Yan_rich_302	605453	605453	-	605453	b0578	NA	NA
TSS_Yan_rich_303	605453	605453	-	605453	b0578	NA	NA
TSS_Yan_rich_304	612668	612668	-	612668	b0584	NA	NA
TSS_Yan_rich_305	612687	612687	+	612687	b0585,b4511,b0586	NA	NA
TSS_Yan_rich_306	622234	622234	-	622234	b0590,b0589,b0588	NA	NA
TSS_Yan_rich_307	622258	622258	+	622258	b0591	NA	NA
TSS_Yan_rich_308	624727	624727	-	624727	b0592	NA	NA
TSS_Yan_rich_309	624830	624830	+	624830	b0593,b0594,b0595,b0596,b0597	NA	NA
TSS_Yan_rich_310	629855	629855	+	629855	b0598,b4512	NA	NA
TSS_Yan_rich_311	633556	633556	+	633556	b0600	NA	NA
TSS_Yan_rich_312	638628	638628	+	638628	b0605,b0606	NA	NA
TSS_Yan_rich_313	638692	638692	+	638692	b0605	NA	NA
TSS_Yan_rich_314	638692	638692	+	638692	b0605	NA	NA
TSS_Yan_rich_315	638880	638880	+	638880	b0605	NA	NA
TSS_Yan_rich_316	638920	638920	+	638920	b0605	NA	NA
TSS_Yan_rich_317	638920	638920	+	638920	b0605,b0606	NA	NA
TSS_Yan_rich_318	641903	641903	-	641903	b0607	NA	NA
TSS_Yan_rich_319	645034	645034	-	645034	b0611,b0610	NA	NA
TSS_Yan_rich_320	656023	656023	-	656023	b0621	NA	NA
TSS_Yan_rich_321	657249	657249	+	657249	b0623	NA	NA
TSS_Yan_rich_322	660301	660301	-	660301	b0628	NA	NA
TSS_Yan_rich_323	660301	660301	-	660301	b0628	NA	NA
TSS_Yan_rich_324	662309	662309	-	662309	b0630	NA	NA
TSS_Yan_rich_325	664001	664001	-	664001	b0632	NA	NA
TSS_Yan_rich_326	664001	664001	-	664001	b0632,b0631,b0630	NA	NA
TSS_Yan_rich_327	665332	665332	-	665332	b0634,b0633,b0632,b0631,b0630	NA	NA
TSS_Yan_rich_328	669070	669070	-	669070	b0637,b0636,b0635,b0634,b0633	NA	NA
TSS_Yan_rich_329	669135	669135	-	669135	b0637,b0636,b0635,b0634	NA	NA
TSS_Yan_rich_330	669223	669223	-	669223	b0637,b0636,b0635,b0634	NA	NA
TSS_Yan_rich_331	670902	670902	-	670902	b0640,b0639,b0638,b0637,b0636,b0635	NA	NA
TSS_Yan_rich_332	674845	674845	-	674845	b0642,b0641,b0640	NA	NA
TSS_Yan_rich_333	674845	674845	-	674845	b0642,b0641,b0640,b0639	NA	NA
TSS_Yan_rich_334	674922	674922	-	674922	b0642,b0641,b0640	NA	NA
TSS_Yan_rich_335	684438	684438	-	684438	b0651	NA	NA
TSS_Yan_rich_336	684438	684438	-	684438	b0651,b0650	NA	NA
TSS_Yan_rich_337	689004	689004	-	689004	b0656,b0655,b0654,b0653	NA	NA
TSS_Yan_rich_338	691882	691882	-	691882	b0659,b0658,b0657	NA	NA
TSS_Yan_rich_339	691882	691882	-	691882	b0659,b0658,b0657,b0656	NA	NA
TSS_Yan_rich_340	693429	693429	-	693429	b0660,b0659,b0658,b0657	NA	NA
TSS_Yan_rich_341	693469	693469	-	693469	b0660,b0659,b0658,b0657	NA	NA
TSS_Yan_rich_342	694990	694990	-	694990	b0661,b0660,b0659,b0658,b0657	NA	NA
TSS_Yan_rich_343	695076	695076	+	695076	b0662	NA	NA
TSS_Yan_rich_344	695076	695076	+	695076	b0662	NA	NA
TSS_Yan_rich_345	699222	699222	-	699222	b0674	NA	NA
TSS_Yan_rich_346	699222	699222	-	699222	b0674,b0673,b0672,b0670,b0668,b0666	NA	NA
TSS_Yan_rich_347	700354	700354	-	700354	b0675	NA	NA
TSS_Yan_rich_348	700354	700354	-	700354	b0675	NA	NA
TSS_Yan_rich_349	701776	701776	-	701776	b0677,b0676,b0675	NA	NA
TSS_Yan_rich_350	701865	701865	-	701865	b0677,b0676,b0675	NA	NA
TSS_Yan_rich_351	703173	703173	-	703173	b0678,b0677,b0676,b0675	NA	NA
TSS_Yan_rich_352	703706	703706	-	703706	b0678,b0677,b0676,b0675	NA	NA
