id	start	stop	strand	pos_1	gene	orientation	total_reads
TSS_Palsson_exponential_30	75608	75608	-	75608	NA	NA	41
TSS_Palsson_exponential_31	77367	77367	+	77367	NA	NA	939
TSS_Palsson_exponential_32	77567	77567	+	77567	NA	NA	32
TSS_Palsson_exponential_33	83699	83699	-	83699	NA	NA	36
TSS_Palsson_exponential_34	83735	83735	-	83735	NA	NA	7690
TSS_Palsson_exponential_35	83745	83745	+	83745	NA	NA	40
TSS_Palsson_exponential_36	85599	85599	+	85599	NA	NA	21
TSS_Palsson_exponential_37	89701	89701	+	89701	NA	NA	23
TSS_Palsson_exponential_38	107668	107668	+	107668	NA	NA	885
TSS_Palsson_exponential_39	113199	113199	-	113199	NA	NA	656
TSS_Palsson_exponential_40	113394	113394	+	113394	NA	NA	2874
TSS_Palsson_exponential_41	118679	118679	-	118679	NA	NA	951
TSS_Palsson_exponential_42	121676	121676	-	121676	NA	NA	76
TSS_Palsson_exponential_43	122034	122034	+	122034	NA	NA	1660
TSS_Palsson_exponential_44	127717	127717	+	127717	NA	NA	8
TSS_Palsson_exponential_45	131519	131519	+	131519	NA	NA	1204
TSS_Palsson_exponential_46	134339	134339	+	134339	NA	NA	813
TSS_Palsson_exponential_47	136504	136504	-	136504	NA	NA	18
TSS_Palsson_exponential_48	136940	136940	-	136940	NA	NA	11
TSS_Palsson_exponential_49	137002	137002	+	137002	NA	NA	36
TSS_Palsson_exponential_50	141263	141263	-	141263	NA	NA	5
TSS_Palsson_exponential_51	141354	141354	+	141354	NA	NA	201
TSS_Palsson_exponential_52	141361	141361	+	141361	NA	NA	5
TSS_Palsson_exponential_53	142703	142703	-	142703	NA	NA	266
TSS_Palsson_exponential_54	145055	145055	+	145055	NA	NA	8
TSS_Palsson_exponential_55	146754	146754	-	146754	NA	NA	388
TSS_Palsson_exponential_56	149265	149265	-	149265	NA	NA	291
TSS_Palsson_exponential_57	149630	149630	-	149630	NA	NA	1242
TSS_Palsson_exponential_58	149702	149702	-	149702	NA	NA	19
TSS_Palsson_exponential_59	159172	159172	-	159172	NA	NA	271
TSS_Palsson_exponential_60	160657	160657	-	160657	NA	NA	129
TSS_Palsson_exponential_61	160694	160694	-	160694	NA	NA	7
TSS_Palsson_exponential_62	162053	162053	-	162053	NA	NA	40
TSS_Palsson_exponential_63	162077	162077	+	162077	NA	NA	1426
TSS_Palsson_exponential_64	164551	164551	+	164551	NA	NA	5
TSS_Palsson_exponential_65	174990	174990	-	174990	NA	NA	252
TSS_Palsson_exponential_66	175012	175012	+	175012	NA	NA	289
TSS_Palsson_exponential_67	175074	175074	+	175074	NA	NA	48
TSS_Palsson_exponential_68	176561	176561	+	176561	NA	NA	472
TSS_Palsson_exponential_69	179181	179181	-	179181	NA	NA	29
TSS_Palsson_exponential_70	179198	179198	+	179198	NA	NA	70
TSS_Palsson_exponential_71	179338	179338	-	179338	NA	NA	153
TSS_Palsson_exponential_72	180844	180844	+	180844	NA	NA	20
TSS_Palsson_exponential_73	184193	184193	-	184193	NA	NA	28
TSS_Palsson_exponential_74	185976	185976	-	185976	NA	NA	36
TSS_Palsson_exponential_75	188783	188783	-	188783	NA	NA	4341
TSS_Palsson_exponential_76	189553	189553	-	189553	NA	NA	406
TSS_Palsson_exponential_77	189712	189712	+	189712	NA	NA	366
TSS_Palsson_exponential_78	189757	189757	+	189757	NA	NA	307
TSS_Palsson_exponential_79	189763	189763	+	189763	NA	NA	74
TSS_Palsson_exponential_80	189775	189775	+	189775	NA	NA	100
TSS_Palsson_exponential_81	189792	189792	+	189792	NA	NA	87
TSS_Palsson_exponential_82	192617	192617	+	192617	NA	NA	63
TSS_Palsson_exponential_83	192797	192797	+	192797	NA	NA	34
TSS_Palsson_exponential_84	192814	192814	+	192814	NA	NA	806
TSS_Palsson_exponential_85	194784	194784	+	194784	NA	NA	166
TSS_Palsson_exponential_86	196296	196296	+	196296	NA	NA	7
TSS_Palsson_exponential_87	197572	197572	+	197572	NA	NA	13
TSS_Palsson_exponential_88	200399	200399	+	200399	NA	NA	61
TSS_Palsson_exponential_89	201484	201484	+	201484	NA	NA	108
TSS_Palsson_exponential_90	202110	202110	+	202110	NA	NA	9
TSS_Palsson_exponential_91	202136	202136	+	202136	NA	NA	44
TSS_Palsson_exponential_92	208276	208276	+	208276	NA	NA	955
TSS_Palsson_exponential_93	208412	208412	+	208412	NA	NA	111
TSS_Palsson_exponential_94	209658	209658	+	209658	NA	NA	1381
TSS_Palsson_exponential_95	212306	212306	+	212306	NA	NA	1464
TSS_Palsson_exponential_96	214197	214197	-	214197	NA	NA	151
TSS_Palsson_exponential_97	214271	214271	+	214271	NA	NA	9
TSS_Palsson_exponential_98	214320	214320	+	214320	NA	NA	18
TSS_Palsson_exponential_99	214621	214621	+	214621	NA	NA	61
TSS_Palsson_exponential_100	218837	218837	-	218837	NA	NA	125
TSS_Palsson_exponential_101	218988	218988	-	218988	NA	NA	529
TSS_Palsson_exponential_102	219982	219982	-	219982	NA	NA	9
TSS_Palsson_exponential_103	219991	219991	-	219991	NA	NA	14
TSS_Palsson_exponential_104	220000	220000	-	220000	NA	NA	26
TSS_Palsson_exponential_105	220022	220022	-	220022	NA	NA	115
TSS_Palsson_exponential_106	220072	220072	-	220072	NA	NA	34
TSS_Palsson_exponential_107	222714	222714	-	222714	NA	NA	583
TSS_Palsson_exponential_108	231072	231072	+	231072	NA	NA	30
TSS_Palsson_exponential_109	231296	231296	-	231296	NA	NA	77
TSS_Palsson_exponential_110	234785	234785	+	234785	NA	NA	225
TSS_Palsson_exponential_111	236021	236021	+	236021	NA	NA	203
TSS_Palsson_exponential_112	240115	240115	+	240115	NA	NA	44
TSS_Palsson_exponential_113	240216	240216	-	240216	NA	NA	148
TSS_Palsson_exponential_114	243400	243400	+	243400	NA	NA	15
TSS_Palsson_exponential_115	245884	245884	-	245884	NA	NA	187
TSS_Palsson_exponential_116	246533	246533	-	246533	NA	NA	8
TSS_Palsson_exponential_117	252571	252571	+	252571	NA	NA	7
TSS_Palsson_exponential_118	255807	255807	-	255807	NA	NA	8884
TSS_Palsson_exponential_119	255918	255918	+	255918	NA	NA	38
TSS_Palsson_exponential_120	257810	257810	+	257810	NA	NA	2976
TSS_Palsson_exponential_121	260378	260378	+	260378	NA	NA	178
TSS_Palsson_exponential_122	266070	266070	-	266070	NA	NA	7
TSS_Palsson_exponential_123	269466	269466	-	269466	NA	NA	14
TSS_Palsson_exponential_124	275286	275286	+	275286	NA	NA	13
TSS_Palsson_exponential_125	289188	289188	-	289188	NA	NA	119
TSS_Palsson_exponential_126	290340	290340	-	290340	NA	NA	489
TSS_Palsson_exponential_127	295479	295479	-	295479	NA	NA	382
TSS_Palsson_exponential_128	295620	295620	-	295620	NA	NA	175
TSS_Palsson_exponential_129	302974	302974	+	302974	NA	NA	285
TSS_Palsson_exponential_130	304296	304296	-	304296	NA	NA	6
TSS_Palsson_exponential_131	304527	304527	-	304527	NA	NA	13
TSS_Palsson_exponential_132	318778	318778	-	318778	NA	NA	17
TSS_Palsson_exponential_133	329361	329361	-	329361	NA	NA	47
TSS_Palsson_exponential_134	332279	332279	+	332279	NA	NA	8
TSS_Palsson_exponential_135	346432	346432	+	346432	NA	NA	2443
TSS_Palsson_exponential_136	367538	367538	-	367538	NA	NA	227
TSS_Palsson_exponential_137	368593	368593	+	368593	NA	NA	13
TSS_Palsson_exponential_138	379900	379900	-	379900	NA	NA	24
TSS_Palsson_exponential_139	379946	379946	-	379946	NA	NA	6
TSS_Palsson_exponential_140	389754	389754	-	389754	NA	NA	488
TSS_Palsson_exponential_141	392979	392979	-	392979	NA	NA	265
TSS_Palsson_exponential_142	393383	393383	-	393383	NA	NA	21
TSS_Palsson_exponential_143	394171	394171	+	394171	NA	NA	9
TSS_Palsson_exponential_144	396319	396319	-	396319	NA	NA	39
TSS_Palsson_exponential_145	397838	397838	+	397838	NA	NA	14
TSS_Palsson_exponential_146	397871	397871	+	397871	NA	NA	24
TSS_Palsson_exponential_147	399564	399564	+	399564	NA	NA	33
TSS_Palsson_exponential_148	401363	401363	+	401363	NA	NA	26
TSS_Palsson_exponential_149	403533	403533	+	403533	NA	NA	63
TSS_Palsson_exponential_150	405697	405697	-	405697	NA	NA	8
TSS_Palsson_exponential_151	406278	406278	+	406278	NA	NA	136
TSS_Palsson_exponential_152	406921	406921	+	406921	NA	NA	14
TSS_Palsson_exponential_153	406954	406954	+	406954	NA	NA	15197
TSS_Palsson_exponential_154	407102	407102	+	407102	NA	NA	34
TSS_Palsson_exponential_155	412508	412508	-	412508	NA	NA	15
TSS_Palsson_exponential_156	416976	416976	-	416976	NA	NA	117
TSS_Palsson_exponential_157	417101	417101	+	417101	NA	NA	44
TSS_Palsson_exponential_158	417241	417241	+	417241	NA	NA	14
TSS_Palsson_exponential_159	419421	419421	+	419421	NA	NA	97
TSS_Palsson_exponential_160	420696	420696	+	420696	NA	NA	7
TSS_Palsson_exponential_161	420748	420748	+	420748	NA	NA	56
TSS_Palsson_exponential_162	424982	424982	-	424982	NA	NA	12
TSS_Palsson_exponential_163	424985	424985	+	424985	NA	NA	35
TSS_Palsson_exponential_164	425893	425893	+	425893	NA	NA	16
TSS_Palsson_exponential_165	426776	426776	+	426776	NA	NA	27
TSS_Palsson_exponential_166	427551	427551	+	427551	NA	NA	6
TSS_Palsson_exponential_167	430119	430119	+	430119	NA	NA	31
TSS_Palsson_exponential_168	432091	432091	-	432091	NA	NA	9
TSS_Palsson_exponential_169	432185	432185	-	432185	NA	NA	17
TSS_Palsson_exponential_170	432374	432374	-	432374	NA	NA	27
TSS_Palsson_exponential_171	432876	432876	-	432876	NA	NA	84
TSS_Palsson_exponential_172	432959	432959	+	432959	NA	NA	27
TSS_Palsson_exponential_173	434436	434436	+	434436	NA	NA	106
TSS_Palsson_exponential_174	434612	434612	+	434612	NA	NA	105
TSS_Palsson_exponential_175	434656	434656	+	434656	NA	NA	51
TSS_Palsson_exponential_176	436581	436581	+	436581	NA	NA	126
TSS_Palsson_exponential_177	438229	438229	-	438229	NA	NA	151
TSS_Palsson_exponential_178	440219	440219	-	440219	NA	NA	11
TSS_Palsson_exponential_179	440397	440397	-	440397	NA	NA	9
TSS_Palsson_exponential_180	441373	441373	-	441373	NA	NA	49
TSS_Palsson_exponential_181	441467	441467	+	441467	NA	NA	8
TSS_Palsson_exponential_182	441545	441545	-	441545	NA	NA	86
TSS_Palsson_exponential_183	444416	444416	+	444416	NA	NA	142
TSS_Palsson_exponential_184	446687	446687	-	446687	NA	NA	5
TSS_Palsson_exponential_185	446856	446856	-	446856	NA	NA	8
TSS_Palsson_exponential_186	446881	446881	-	446881	NA	NA	17
TSS_Palsson_exponential_187	451653	451653	-	451653	NA	NA	324
TSS_Palsson_exponential_188	454209	454209	-	454209	NA	NA	887
TSS_Palsson_exponential_189	454434	454434	+	454434	NA	NA	92051
TSS_Palsson_exponential_190	454834	454834	+	454834	NA	NA	170
TSS_Palsson_exponential_191	456577	456577	+	456577	NA	NA	3166
TSS_Palsson_exponential_192	457336	457336	+	457336	NA	NA	75
TSS_Palsson_exponential_193	461332	461332	+	461332	NA	NA	13333
TSS_Palsson_exponential_194	461468	461468	+	461468	NA	NA	6
TSS_Palsson_exponential_195	461472	461472	+	461472	NA	NA	6
TSS_Palsson_exponential_196	461546	461546	+	461546	NA	NA	14
TSS_Palsson_exponential_197	461595	461595	+	461595	NA	NA	7
TSS_Palsson_exponential_198	468355	468355	+	468355	NA	NA	30
TSS_Palsson_exponential_199	468404	468404	+	468404	NA	NA	283
TSS_Palsson_exponential_200	472557	472557	+	472557	NA	NA	1952
TSS_Palsson_exponential_201	476448	476448	+	476448	NA	NA	22991
TSS_Palsson_exponential_202	476464	476464	+	476464	NA	NA	371
TSS_Palsson_exponential_203	476509	476509	+	476509	NA	NA	4020
TSS_Palsson_exponential_204	478764	478764	-	478764	NA	NA	13
TSS_Palsson_exponential_205	479288	479288	-	479288	NA	NA	240
TSS_Palsson_exponential_206	480423	480423	-	480423	NA	NA	40
TSS_Palsson_exponential_207	480795	480795	-	480795	NA	NA	6692
TSS_Palsson_exponential_208	485840	485840	-	485840	NA	NA	190
TSS_Palsson_exponential_209	485978	485978	-	485978	NA	NA	61
TSS_Palsson_exponential_210	486492	486492	+	486492	NA	NA	22
TSS_Palsson_exponential_211	490859	490859	+	490859	NA	NA	13
TSS_Palsson_exponential_212	490959	490959	+	490959	NA	NA	5
TSS_Palsson_exponential_213	491439	491439	-	491439	NA	NA	342
TSS_Palsson_exponential_214	494594	494594	+	494594	NA	NA	7
TSS_Palsson_exponential_215	497133	497133	+	497133	NA	NA	20
TSS_Palsson_exponential_216	497842	497842	+	497842	NA	NA	70
TSS_Palsson_exponential_217	500099	500099	+	500099	NA	NA	15
TSS_Palsson_exponential_218	504888	504888	+	504888	NA	NA	29
TSS_Palsson_exponential_219	507204	507204	+	507204	NA	NA	425
TSS_Palsson_exponential_220	508097	508097	-	508097	NA	NA	879
TSS_Palsson_exponential_221	511411	511411	-	511411	NA	NA	295
TSS_Palsson_exponential_222	513701	513701	+	513701	NA	NA	31
TSS_Palsson_exponential_223	515825	515825	-	515825	NA	NA	430
TSS_Palsson_exponential_224	519797	519797	-	519797	NA	NA	145
TSS_Palsson_exponential_225	527268	527268	+	527268	NA	NA	14
TSS_Palsson_exponential_226	528130	528130	+	528130	NA	NA	153
TSS_Palsson_exponential_227	532616	532616	+	532616	NA	NA	189
TSS_Palsson_exponential_228	533632	533632	+	533632	NA	NA	267
TSS_Palsson_exponential_229	553142	553142	-	553142	NA	NA	32
TSS_Palsson_exponential_230	554416	554416	+	554416	NA	NA	31
TSS_Palsson_exponential_231	554558	554558	-	554558	NA	NA	3358
TSS_Palsson_exponential_232	557781	557781	-	557781	NA	NA	238
TSS_Palsson_exponential_233	566013	566013	-	566013	NA	NA	48
TSS_Palsson_exponential_234	566092	566092	+	566092	NA	NA	104
TSS_Palsson_exponential_235	571187	571187	+	571187	NA	NA	73
TSS_Palsson_exponential_236	572319	572319	+	572319	NA	NA	260
TSS_Palsson_exponential_237	576870	576870	-	576870	NA	NA	331
TSS_Palsson_exponential_238	577286	577286	+	577286	NA	NA	7
TSS_Palsson_exponential_239	578921	578921	-	578921	NA	NA	26
TSS_Palsson_exponential_240	579831	579831	-	579831	NA	NA	5
TSS_Palsson_exponential_241	580471	580471	-	580471	NA	NA	204
TSS_Palsson_exponential_242	580553	580553	+	580553	NA	NA	10
TSS_Palsson_exponential_243	582977	582977	-	582977	NA	NA	37
TSS_Palsson_exponential_244	585664	585664	-	585664	NA	NA	3891
TSS_Palsson_exponential_245	595323	595323	-	595323	NA	NA	67
TSS_Palsson_exponential_246	595461	595461	-	595461	NA	NA	286
TSS_Palsson_exponential_247	595574	595574	+	595574	NA	NA	66
TSS_Palsson_exponential_248	596840	596840	+	596840	NA	NA	7
TSS_Palsson_exponential_249	605912	605912	-	605912	NA	NA	33
TSS_Palsson_exponential_250	607723	607723	-	607723	NA	NA	16
TSS_Palsson_exponential_251	607956	607956	+	607956	NA	NA	6
TSS_Palsson_exponential_252	622234	622234	-	622234	NA	NA	81
TSS_Palsson_exponential_253	622286	622286	+	622286	NA	NA	9
TSS_Palsson_exponential_254	624727	624727	-	624727	NA	NA	34
TSS_Palsson_exponential_255	629858	629858	+	629858	NA	NA	530
TSS_Palsson_exponential_256	632009	632009	+	632009	NA	NA	739
TSS_Palsson_exponential_257	633523	633523	-	633523	NA	NA	377
TSS_Palsson_exponential_258	633557	633557	+	633557	NA	NA	342
TSS_Palsson_exponential_259	637836	637836	-	637836	NA	NA	8
TSS_Palsson_exponential_260	638921	638921	+	638921	NA	NA	548
TSS_Palsson_exponential_261	639082	639082	+	639082	NA	NA	9
TSS_Palsson_exponential_262	639096	639096	+	639096	NA	NA	7
TSS_Palsson_exponential_263	641903	641903	-	641903	NA	NA	98
TSS_Palsson_exponential_264	644345	644345	-	644345	NA	NA	32
TSS_Palsson_exponential_265	645034	645034	-	645034	NA	NA	324
TSS_Palsson_exponential_266	657250	657250	+	657250	NA	NA	3093
TSS_Palsson_exponential_267	657367	657367	+	657367	NA	NA	214
TSS_Palsson_exponential_268	657401	657401	+	657401	NA	NA	255
TSS_Palsson_exponential_269	658873	658873	+	658873	NA	NA	34
TSS_Palsson_exponential_270	660301	660301	-	660301	NA	NA	26
TSS_Palsson_exponential_271	661542	661542	-	661542	NA	NA	19
TSS_Palsson_exponential_272	662583	662583	-	662583	NA	NA	368
TSS_Palsson_exponential_273	663300	663300	-	663300	NA	NA	67
TSS_Palsson_exponential_274	664001	664001	-	664001	NA	NA	348
TSS_Palsson_exponential_275	665332	665332	-	665332	NA	NA	180
TSS_Palsson_exponential_276	668937	668937	-	668937	NA	NA	45
TSS_Palsson_exponential_277	670902	670902	-	670902	NA	NA	1284
TSS_Palsson_exponential_278	674845	674845	-	674845	NA	NA	232
TSS_Palsson_exponential_279	674993	674993	+	674993	NA	NA	18860
TSS_Palsson_exponential_280	676345	676345	+	676345	NA	NA	16
TSS_Palsson_exponential_281	689708	689708	-	689708	NA	NA	12
TSS_Palsson_exponential_282	691882	691882	-	691882	NA	NA	6
TSS_Palsson_exponential_283	691910	691910	-	691910	NA	NA	9
TSS_Palsson_exponential_284	693429	693429	-	693429	NA	NA	206
TSS_Palsson_exponential_285	694991	694991	-	694991	NA	NA	35
TSS_Palsson_exponential_286	695077	695077	+	695077	NA	NA	95
TSS_Palsson_exponential_287	701865	701865	-	701865	NA	NA	2774
TSS_Palsson_exponential_288	703173	703173	-	703173	NA	NA	603
TSS_Palsson_exponential_289	703655	703655	-	703655	NA	NA	15
TSS_Palsson_exponential_290	703706	703706	-	703706	NA	NA	1000
TSS_Palsson_exponential_291	706063	706063	+	706063	NA	NA	691
TSS_Palsson_exponential_292	710653	710653	-	710653	NA	NA	55
TSS_Palsson_exponential_293	710716	710716	-	710716	NA	NA	52
TSS_Palsson_exponential_294	710828	710828	-	710828	NA	NA	74
TSS_Palsson_exponential_295	710859	710859	-	710859	NA	NA	5
TSS_Palsson_exponential_296	711573	711573	-	711573	NA	NA	5
TSS_Palsson_exponential_297	711950	711950	-	711950	NA	NA	1074
TSS_Palsson_exponential_298	712833	712833	-	712833	NA	NA	35
TSS_Palsson_exponential_299	712946	712946	+	712946	NA	NA	73
TSS_Palsson_exponential_300	712995	712995	+	712995	NA	NA	136
TSS_Palsson_exponential_301	717060	717060	-	717060	NA	NA	75
TSS_Palsson_exponential_302	724489	724489	-	724489	NA	NA	428
TSS_Palsson_exponential_303	729072	729072	+	729072	NA	NA	8
TSS_Palsson_exponential_304	738980	738980	+	738980	NA	NA	284
TSS_Palsson_exponential_305	739423	739423	+	739423	NA	NA	5
TSS_Palsson_exponential_306	742798	742798	+	742798	NA	NA	331
TSS_Palsson_exponential_307	743161	743161	+	743161	NA	NA	8
TSS_Palsson_exponential_308	753304	753304	-	753304	NA	NA	286
TSS_Palsson_exponential_309	753325	753325	-	753325	NA	NA	58
TSS_Palsson_exponential_310	753406	753406	-	753406	NA	NA	5
TSS_Palsson_exponential_311	754683	754683	-	754683	NA	NA	182
TSS_Palsson_exponential_312	754955	754955	+	754955	NA	NA	2805
TSS_Palsson_exponential_313	758037	758037	+	758037	NA	NA	49
TSS_Palsson_exponential_314	758045	758045	+	758045	NA	NA	10
TSS_Palsson_exponential_315	771286	771286	+	771286	NA	NA	21
TSS_Palsson_exponential_316	774711	774711	+	774711	NA	NA	83
TSS_Palsson_exponential_317	784834	784834	-	784834	NA	NA	6
TSS_Palsson_exponential_318	784847	784847	-	784847	NA	NA	636
TSS_Palsson_exponential_319	785462	785462	-	785462	NA	NA	6
TSS_Palsson_exponential_320	785592	785592	+	785592	NA	NA	408
TSS_Palsson_exponential_321	787632	787632	-	787632	NA	NA	21
TSS_Palsson_exponential_322	787670	787670	-	787670	NA	NA	23
TSS_Palsson_exponential_323	788843	788843	-	788843	NA	NA	373
TSS_Palsson_exponential_324	794662	794662	-	794662	NA	NA	15
TSS_Palsson_exponential_325	794751	794751	+	794751	NA	NA	65
TSS_Palsson_exponential_326	794882	794882	+	794882	NA	NA	8
TSS_Palsson_exponential_327	798283	798283	+	798283	NA	NA	350
TSS_Palsson_exponential_328	807323	807323	-	807323	NA	NA	22
TSS_Palsson_exponential_329	809290	809290	-	809290	NA	NA	27
TSS_Palsson_exponential_330	809301	809301	+	809301	NA	NA	24
TSS_Palsson_exponential_331	816671	816671	-	816671	NA	NA	697
TSS_Palsson_exponential_332	816914	816914	+	816914	NA	NA	523
TSS_Palsson_exponential_333	819858	819858	+	819858	NA	NA	1685
TSS_Palsson_exponential_334	820203	820203	+	820203	NA	NA	18
TSS_Palsson_exponential_335	824524	824524	-	824524	NA	NA	96
TSS_Palsson_exponential_336	830670	830670	-	830670	NA	NA	531
TSS_Palsson_exponential_337	830697	830697	-	830697	NA	NA	65
TSS_Palsson_exponential_338	833016	833016	-	833016	NA	NA	7
TSS_Palsson_exponential_339	836318	836318	+	836318	NA	NA	29
TSS_Palsson_exponential_340	837975	837975	-	837975	NA	NA	23
TSS_Palsson_exponential_341	838553	838553	-	838553	NA	NA	5
TSS_Palsson_exponential_342	841663	841663	-	841663	NA	NA	5
TSS_Palsson_exponential_343	841666	841666	-	841666	NA	NA	5
TSS_Palsson_exponential_344	842315	842315	+	842315	NA	NA	27
TSS_Palsson_exponential_345	845706	845706	-	845706	NA	NA	55
TSS_Palsson_exponential_346	847299	847299	-	847299	NA	NA	13
TSS_Palsson_exponential_347	847362	847362	-	847362	NA	NA	28
TSS_Palsson_exponential_348	848047	848047	-	848047	NA	NA	567
TSS_Palsson_exponential_349	848950	848950	-	848950	NA	NA	751
TSS_Palsson_exponential_350	850128	850128	+	850128	NA	NA	68
TSS_Palsson_exponential_351	850155	850155	+	850155	NA	NA	47
TSS_Palsson_exponential_352	850213	850213	+	850213	NA	NA	438
TSS_Palsson_exponential_353	850223	850223	+	850223	NA	NA	496
TSS_Palsson_exponential_354	853047	853047	-	853047	NA	NA	31278
TSS_Palsson_exponential_355	853137	853137	+	853137	NA	NA	454
TSS_Palsson_exponential_356	855800	855800	-	855800	NA	NA	21
TSS_Palsson_exponential_357	866394	866394	-	866394	NA	NA	57
TSS_Palsson_exponential_358	866537	866537	+	866537	NA	NA	423
TSS_Palsson_exponential_359	878069	878069	-	878069	NA	NA	75
TSS_Palsson_exponential_360	878217	878217	+	878217	NA	NA	30725
TSS_Palsson_exponential_361	880519	880519	-	880519	NA	NA	211
TSS_Palsson_exponential_362	880671	880671	+	880671	NA	NA	10
TSS_Palsson_exponential_363	880680	880680	+	880680	NA	NA	6
TSS_Palsson_exponential_364	883108	883108	-	883108	NA	NA	47
TSS_Palsson_exponential_365	883505	883505	-	883505	NA	NA	348
TSS_Palsson_exponential_366	888057	888057	-	888057	NA	NA	1716
TSS_Palsson_exponential_367	890016	890016	+	890016	NA	NA	11
TSS_Palsson_exponential_368	890776	890776	-	890776	NA	NA	9
TSS_Palsson_exponential_369	890863	890863	+	890863	NA	NA	25
TSS_Palsson_exponential_370	891935	891935	+	891935	NA	NA	17
TSS_Palsson_exponential_371	892926	892926	+	892926	NA	NA	7
TSS_Palsson_exponential_372	893641	893641	+	893641	NA	NA	18
TSS_Palsson_exponential_373	900626	900626	-	900626	NA	NA	1157
TSS_Palsson_exponential_374	904522	904522	-	904522	NA	NA	5
TSS_Palsson_exponential_375	904531	904531	+	904531	NA	NA	620
TSS_Palsson_exponential_376	904559	904559	+	904559	NA	NA	122
TSS_Palsson_exponential_377	906897	906897	-	906897	NA	NA	10
TSS_Palsson_exponential_378	911076	911076	-	911076	NA	NA	2158
TSS_Palsson_exponential_379	914138	914138	-	914138	NA	NA	14
TSS_Palsson_exponential_380	914895	914895	-	914895	NA	NA	187
TSS_Palsson_exponential_381	916231	916231	-	916231	NA	NA	23
TSS_Palsson_exponential_382	916420	916420	-	916420	NA	NA	10
TSS_Palsson_exponential_383	919103	919103	-	919103	NA	NA	1295
TSS_Palsson_exponential_384	922360	922360	+	922360	NA	NA	1011
TSS_Palsson_exponential_385	922676	922676	-	922676	NA	NA	1398
TSS_Palsson_exponential_386	923008	923008	+	923008	NA	NA	10
TSS_Palsson_exponential_387	926479	926479	-	926479	NA	NA	215
TSS_Palsson_exponential_388	926684	926684	-	926684	NA	NA	566
TSS_Palsson_exponential_389	932078	932078	-	932078	NA	NA	227
TSS_Palsson_exponential_390	932328	932328	+	932328	NA	NA	25
TSS_Palsson_exponential_391	932929	932929	+	932929	NA	NA	53
TSS_Palsson_exponential_392	939365	939365	+	939365	NA	NA	1886
TSS_Palsson_exponential_393	945616	945616	-	945616	NA	NA	3923
TSS_Palsson_exponential_394	945841	945841	+	945841	NA	NA	94
TSS_Palsson_exponential_395	946626	946626	+	946626	NA	NA	112
TSS_Palsson_exponential_396	946870	946870	+	946870	NA	NA	15
TSS_Palsson_exponential_397	949598	949598	-	949598	NA	NA	17
TSS_Palsson_exponential_398	953810	953810	-	953810	NA	NA	7
TSS_Palsson_exponential_399	953908	953908	-	953908	NA	NA	61
TSS_Palsson_exponential_400	954503	954503	-	954503	NA	NA	56
TSS_Palsson_exponential_401	956658	956658	-	956658	NA	NA	9
TSS_Palsson_exponential_402	956736	956736	+	956736	NA	NA	163
TSS_Palsson_exponential_403	957579	957579	+	957579	NA	NA	183
TSS_Palsson_exponential_404	961718	961718	+	961718	NA	NA	190
TSS_Palsson_exponential_405	961862	961862	+	961862	NA	NA	224
TSS_Palsson_exponential_406	963751	963751	+	963751	NA	NA	71
TSS_Palsson_exponential_407	963902	963902	+	963902	NA	NA	9
TSS_Palsson_exponential_408	966594	966594	+	966594	NA	NA	12
TSS_Palsson_exponential_409	966595	966595	+	966595	NA	NA	12
