id	start	stop	strand	pos_1	gene	orientation	total_reads
TSS_Ju_exponential_84	106529	106529	+	106529	NA	NA	NA
TSS_Ju_exponential_85	107667	107667	+	107667	NA	NA	NA
TSS_Ju_exponential_86	108125	108125	-	108125	NA	NA	NA
TSS_Ju_exponential_87	111167	111167	+	111167	NA	NA	NA
TSS_Ju_exponential_88	112688	112688	-	112688	NA	NA	NA
TSS_Ju_exponential_89	113322	113322	-	113322	NA	NA	NA
TSS_Ju_exponential_90	113396	113396	+	113396	NA	NA	NA
TSS_Ju_exponential_91	114990	114990	-	114990	NA	NA	NA
TSS_Ju_exponential_92	116379	116379	+	116379	NA	NA	NA
TSS_Ju_exponential_93	117052	117052	-	117052	NA	NA	NA
TSS_Ju_exponential_94	117495	117495	+	117495	NA	NA	NA
TSS_Ju_exponential_95	118525	118525	+	118525	NA	NA	NA
TSS_Ju_exponential_96	118679	118679	-	118679	NA	NA	NA
TSS_Ju_exponential_97	118702	118702	+	118702	NA	NA	NA
TSS_Ju_exponential_98	120862	120862	+	120862	NA	NA	NA
TSS_Ju_exponential_99	121676	121676	-	121676	NA	NA	NA
TSS_Ju_exponential_100	121916	121916	-	121916	NA	NA	NA
TSS_Ju_exponential_101	122024	122024	+	122024	NA	NA	NA
TSS_Ju_exponential_102	122032	122032	+	122032	NA	NA	NA
TSS_Ju_exponential_103	127636	127636	+	127636	NA	NA	NA
TSS_Ju_exponential_104	127717	127717	+	127717	NA	NA	NA
TSS_Ju_exponential_105	129499	129499	+	129499	NA	NA	NA
TSS_Ju_exponential_106	130198	130198	+	130198	NA	NA	NA
TSS_Ju_exponential_107	131519	131519	+	131519	NA	NA	NA
TSS_Ju_exponential_108	134338	134338	+	134338	NA	NA	NA
TSS_Ju_exponential_109	136504	136504	-	136504	NA	NA	NA
TSS_Ju_exponential_110	136550	136550	-	136550	NA	NA	NA
TSS_Ju_exponential_111	136940	136940	-	136940	NA	NA	NA
TSS_Ju_exponential_112	137001	137001	+	137001	NA	NA	NA
TSS_Ju_exponential_113	137042	137042	+	137042	NA	NA	NA
TSS_Ju_exponential_114	141263	141263	-	141263	NA	NA	NA
TSS_Ju_exponential_115	141359	141359	+	141359	NA	NA	NA
TSS_Ju_exponential_116	142433	142433	+	142433	NA	NA	NA
TSS_Ju_exponential_117	142668	142668	+	142668	NA	NA	NA
TSS_Ju_exponential_118	142703	142703	-	142703	NA	NA	NA
TSS_Ju_exponential_119	142767	142767	-	142767	NA	NA	NA
TSS_Ju_exponential_120	145054	145054	+	145054	NA	NA	NA
TSS_Ju_exponential_121	145109	145109	+	145109	NA	NA	NA
TSS_Ju_exponential_122	146754	146754	-	146754	NA	NA	NA
TSS_Ju_exponential_123	147394	147394	+	147394	NA	NA	NA
TSS_Ju_exponential_124	147582	147582	+	147582	NA	NA	NA
TSS_Ju_exponential_125	148404	148404	+	148404	NA	NA	NA
TSS_Ju_exponential_126	148854	148854	-	148854	NA	NA	NA
TSS_Ju_exponential_127	149630	149630	-	149630	NA	NA	NA
TSS_Ju_exponential_128	150547	150547	+	150547	NA	NA	NA
TSS_Ju_exponential_129	159172	159172	-	159172	NA	NA	NA
TSS_Ju_exponential_130	159390	159390	-	159390	NA	NA	NA
TSS_Ju_exponential_131	159610	159610	+	159610	NA	NA	NA
TSS_Ju_exponential_132	160657	160657	-	160657	NA	NA	NA
TSS_Ju_exponential_133	161078	161078	-	161078	NA	NA	NA
TSS_Ju_exponential_134	161142	161142	-	161142	NA	NA	NA
TSS_Ju_exponential_135	161377	161377	-	161377	NA	NA	NA
TSS_Ju_exponential_136	161664	161664	+	161664	NA	NA	NA
TSS_Ju_exponential_137	162053	162053	-	162053	NA	NA	NA
TSS_Ju_exponential_138	162076	162076	+	162076	NA	NA	NA
TSS_Ju_exponential_139	164234	164234	+	164234	NA	NA	NA
TSS_Ju_exponential_140	166522	166522	+	166522	NA	NA	NA
TSS_Ju_exponential_141	166918	166918	-	166918	NA	NA	NA
TSS_Ju_exponential_142	167427	167427	+	167427	NA	NA	NA
TSS_Ju_exponential_143	169123	169123	+	169123	NA	NA	NA
TSS_Ju_exponential_144	174919	174919	-	174919	NA	NA	NA
TSS_Ju_exponential_145	174932	174932	+	174932	NA	NA	NA
TSS_Ju_exponential_146	174992	174992	-	174992	NA	NA	NA
TSS_Ju_exponential_147	175011	175011	+	175011	NA	NA	NA
TSS_Ju_exponential_148	176413	176413	+	176413	NA	NA	NA
TSS_Ju_exponential_149	176560	176560	+	176560	NA	NA	NA
TSS_Ju_exponential_150	177700	177700	-	177700	NA	NA	NA
TSS_Ju_exponential_151	179181	179181	-	179181	NA	NA	NA
TSS_Ju_exponential_152	179197	179197	+	179197	NA	NA	NA
TSS_Ju_exponential_153	180836	180836	+	180836	NA	NA	NA
TSS_Ju_exponential_154	182446	182446	+	182446	NA	NA	NA
TSS_Ju_exponential_155	184193	184193	-	184193	NA	NA	NA
TSS_Ju_exponential_156	184226	184226	-	184226	NA	NA	NA
TSS_Ju_exponential_157	184256	184256	+	184256	NA	NA	NA
TSS_Ju_exponential_158	185976	185976	-	185976	NA	NA	NA
TSS_Ju_exponential_159	186064	186064	-	186064	NA	NA	NA
TSS_Ju_exponential_160	187520	187520	+	187520	NA	NA	NA
TSS_Ju_exponential_161	189549	189549	+	189549	NA	NA	NA
TSS_Ju_exponential_162	189553	189553	-	189553	NA	NA	NA
TSS_Ju_exponential_163	189639	189639	+	189639	NA	NA	NA
TSS_Ju_exponential_164	189712	189712	+	189712	NA	NA	NA
TSS_Ju_exponential_165	189843	189843	-	189843	NA	NA	NA
TSS_Ju_exponential_166	191811	191811	+	191811	NA	NA	NA
TSS_Ju_exponential_167	192616	192616	+	192616	NA	NA	NA
TSS_Ju_exponential_168	193970	193970	-	193970	NA	NA	NA
TSS_Ju_exponential_169	194783	194783	+	194783	NA	NA	NA
TSS_Ju_exponential_170	196158	196158	+	196158	NA	NA	NA
TSS_Ju_exponential_171	197025	197025	+	197025	NA	NA	NA
TSS_Ju_exponential_172	197298	197298	+	197298	NA	NA	NA
TSS_Ju_exponential_173	200398	200398	+	200398	NA	NA	NA
TSS_Ju_exponential_174	201483	201483	+	201483	NA	NA	NA
TSS_Ju_exponential_175	202072	202072	+	202072	NA	NA	NA
TSS_Ju_exponential_176	206438	206438	+	206438	NA	NA	NA
TSS_Ju_exponential_177	206892	206892	-	206892	NA	NA	NA
TSS_Ju_exponential_178	207425	207425	+	207425	NA	NA	NA
TSS_Ju_exponential_179	207633	207633	+	207633	NA	NA	NA
TSS_Ju_exponential_180	208325	208325	+	208325	NA	NA	NA
TSS_Ju_exponential_181	208411	208411	+	208411	NA	NA	NA
TSS_Ju_exponential_182	209657	209657	+	209657	NA	NA	NA
TSS_Ju_exponential_183	211615	211615	+	211615	NA	NA	NA
TSS_Ju_exponential_184	211857	211857	+	211857	NA	NA	NA
TSS_Ju_exponential_185	212305	212305	+	212305	NA	NA	NA
TSS_Ju_exponential_186	214163	214163	-	214163	NA	NA	NA
TSS_Ju_exponential_187	214195	214195	+	214195	NA	NA	NA
TSS_Ju_exponential_188	214197	214197	-	214197	NA	NA	NA
TSS_Ju_exponential_189	214268	214268	+	214268	NA	NA	NA
TSS_Ju_exponential_190	216326	216326	-	216326	NA	NA	NA
TSS_Ju_exponential_191	218837	218837	-	218837	NA	NA	NA
TSS_Ju_exponential_192	220022	220022	-	220022	NA	NA	NA
TSS_Ju_exponential_193	220072	220072	-	220072	NA	NA	NA
TSS_Ju_exponential_194	221008	221008	-	221008	NA	NA	NA
TSS_Ju_exponential_195	221837	221837	+	221837	NA	NA	NA
TSS_Ju_exponential_196	222714	222714	-	222714	NA	NA	NA
TSS_Ju_exponential_197	222805	222805	+	222805	NA	NA	NA
TSS_Ju_exponential_198	223484	223484	+	223484	NA	NA	NA
TSS_Ju_exponential_199	225605	225605	+	225605	NA	NA	NA
TSS_Ju_exponential_200	225758	225758	+	225758	NA	NA	NA
TSS_Ju_exponential_201	229133	229133	+	229133	NA	NA	NA
TSS_Ju_exponential_202	230921	230921	-	230921	NA	NA	NA
TSS_Ju_exponential_203	231061	231061	+	231061	NA	NA	NA
TSS_Ju_exponential_204	231573	231573	-	231573	NA	NA	NA
TSS_Ju_exponential_205	233982	233982	-	233982	NA	NA	NA
TSS_Ju_exponential_206	234201	234201	-	234201	NA	NA	NA
TSS_Ju_exponential_207	234218	234218	+	234218	NA	NA	NA
TSS_Ju_exponential_208	234587	234587	+	234587	NA	NA	NA
TSS_Ju_exponential_209	234784	234784	+	234784	NA	NA	NA
TSS_Ju_exponential_210	234947	234947	-	234947	NA	NA	NA
TSS_Ju_exponential_211	235936	235936	+	235936	NA	NA	NA
TSS_Ju_exponential_212	236020	236020	+	236020	NA	NA	NA
TSS_Ju_exponential_213	236040	236040	-	236040	NA	NA	NA
TSS_Ju_exponential_214	236578	236578	-	236578	NA	NA	NA
TSS_Ju_exponential_215	240216	240216	-	240216	NA	NA	NA
TSS_Ju_exponential_216	240280	240280	+	240280	NA	NA	NA
TSS_Ju_exponential_217	240300	240300	+	240300	NA	NA	NA
TSS_Ju_exponential_218	240318	240318	+	240318	NA	NA	NA
TSS_Ju_exponential_219	241793	241793	-	241793	NA	NA	NA
TSS_Ju_exponential_220	243277	243277	-	243277	NA	NA	NA
TSS_Ju_exponential_221	243347	243347	-	243347	NA	NA	NA
TSS_Ju_exponential_222	243511	243511	+	243511	NA	NA	NA
TSS_Ju_exponential_223	245884	245884	-	245884	NA	NA	NA
TSS_Ju_exponential_224	246532	246532	-	246532	NA	NA	NA
TSS_Ju_exponential_225	246854	246854	-	246854	NA	NA	NA
TSS_Ju_exponential_226	247622	247622	+	247622	NA	NA	NA
TSS_Ju_exponential_227	248928	248928	-	248928	NA	NA	NA
TSS_Ju_exponential_228	248947	248947	-	248947	NA	NA	NA
TSS_Ju_exponential_229	249379	249379	+	249379	NA	NA	NA
TSS_Ju_exponential_230	250502	250502	+	250502	NA	NA	NA
TSS_Ju_exponential_231	250880	250880	+	250880	NA	NA	NA
TSS_Ju_exponential_232	251972	251972	+	251972	NA	NA	NA
TSS_Ju_exponential_233	255807	255807	-	255807	NA	NA	NA
TSS_Ju_exponential_234	255824	255824	+	255824	NA	NA	NA
TSS_Ju_exponential_235	255917	255917	+	255917	NA	NA	NA
TSS_Ju_exponential_236	256501	256501	+	256501	NA	NA	NA
TSS_Ju_exponential_237	257792	257792	+	257792	NA	NA	NA
TSS_Ju_exponential_238	257809	257809	+	257809	NA	NA	NA
TSS_Ju_exponential_239	258636	258636	-	258636	NA	NA	NA
TSS_Ju_exponential_240	260236	260236	+	260236	NA	NA	NA
TSS_Ju_exponential_241	260348	260348	+	260348	NA	NA	NA
TSS_Ju_exponential_242	262838	262838	+	262838	NA	NA	NA
TSS_Ju_exponential_243	263019	263019	-	263019	NA	NA	NA
TSS_Ju_exponential_244	264248	264248	+	264248	NA	NA	NA
TSS_Ju_exponential_245	264807	264807	+	264807	NA	NA	NA
TSS_Ju_exponential_246	266223	266223	-	266223	NA	NA	NA
TSS_Ju_exponential_247	266763	266763	-	266763	NA	NA	NA
TSS_Ju_exponential_248	267709	267709	+	267709	NA	NA	NA
TSS_Ju_exponential_249	269003	269003	+	269003	NA	NA	NA
TSS_Ju_exponential_250	269107	269107	-	269107	NA	NA	NA
TSS_Ju_exponential_251	269126	269126	+	269126	NA	NA	NA
TSS_Ju_exponential_252	269224	269224	-	269224	NA	NA	NA
TSS_Ju_exponential_253	269556	269556	-	269556	NA	NA	NA
TSS_Ju_exponential_254	270257	270257	+	270257	NA	NA	NA
TSS_Ju_exponential_255	270587	270587	+	270587	NA	NA	NA
TSS_Ju_exponential_256	271999	271999	-	271999	NA	NA	NA
TSS_Ju_exponential_257	275108	275108	-	275108	NA	NA	NA
TSS_Ju_exponential_258	275144	275144	-	275144	NA	NA	NA
TSS_Ju_exponential_259	275285	275285	+	275285	NA	NA	NA
TSS_Ju_exponential_260	275414	275414	-	275414	NA	NA	NA
TSS_Ju_exponential_261	276228	276228	+	276228	NA	NA	NA
TSS_Ju_exponential_262	276673	276673	+	276673	NA	NA	NA
TSS_Ju_exponential_263	278176	278176	-	278176	NA	NA	NA
TSS_Ju_exponential_264	279891	279891	-	279891	NA	NA	NA
TSS_Ju_exponential_265	280135	280135	+	280135	NA	NA	NA
TSS_Ju_exponential_266	280376	280376	-	280376	NA	NA	NA
TSS_Ju_exponential_267	280819	280819	-	280819	NA	NA	NA
TSS_Ju_exponential_268	282221	282221	+	282221	NA	NA	NA
TSS_Ju_exponential_269	285350	285350	+	285350	NA	NA	NA
TSS_Ju_exponential_270	289190	289190	-	289190	NA	NA	NA
TSS_Ju_exponential_271	290341	290341	-	290341	NA	NA	NA
TSS_Ju_exponential_272	290440	290440	+	290440	NA	NA	NA
TSS_Ju_exponential_273	290477	290477	-	290477	NA	NA	NA
TSS_Ju_exponential_274	291362	291362	-	291362	NA	NA	NA
TSS_Ju_exponential_275	291526	291526	+	291526	NA	NA	NA
TSS_Ju_exponential_276	291887	291887	+	291887	NA	NA	NA
TSS_Ju_exponential_277	292454	292454	+	292454	NA	NA	NA
TSS_Ju_exponential_278	292945	292945	-	292945	NA	NA	NA
TSS_Ju_exponential_279	295402	295402	+	295402	NA	NA	NA
TSS_Ju_exponential_280	295620	295620	-	295620	NA	NA	NA
TSS_Ju_exponential_281	296238	296238	+	296238	NA	NA	NA
TSS_Ju_exponential_282	297045	297045	-	297045	NA	NA	NA
TSS_Ju_exponential_283	297147	297147	-	297147	NA	NA	NA
TSS_Ju_exponential_284	297162	297162	+	297162	NA	NA	NA
TSS_Ju_exponential_285	298883	298883	-	298883	NA	NA	NA
TSS_Ju_exponential_286	301262	301262	+	301262	NA	NA	NA
TSS_Ju_exponential_287	302958	302958	+	302958	NA	NA	NA
TSS_Ju_exponential_288	305174	305174	-	305174	NA	NA	NA
TSS_Ju_exponential_289	306330	306330	+	306330	NA	NA	NA
TSS_Ju_exponential_290	306431	306431	-	306431	NA	NA	NA
TSS_Ju_exponential_291	307688	307688	+	307688	NA	NA	NA
TSS_Ju_exponential_292	307789	307789	+	307789	NA	NA	NA
TSS_Ju_exponential_293	309486	309486	+	309486	NA	NA	NA
TSS_Ju_exponential_294	310185	310185	+	310185	NA	NA	NA
TSS_Ju_exponential_295	312803	312803	-	312803	NA	NA	NA
TSS_Ju_exponential_296	315277	315277	+	315277	NA	NA	NA
TSS_Ju_exponential_297	316316	316316	-	316316	NA	NA	NA
TSS_Ju_exponential_298	317186	317186	-	317186	NA	NA	NA
TSS_Ju_exponential_299	317272	317272	-	317272	NA	NA	NA
TSS_Ju_exponential_300	320116	320116	+	320116	NA	NA	NA
TSS_Ju_exponential_301	320194	320194	+	320194	NA	NA	NA
TSS_Ju_exponential_302	321483	321483	+	321483	NA	NA	NA
TSS_Ju_exponential_303	323772	323772	+	323772	NA	NA	NA
TSS_Ju_exponential_304	323941	323941	+	323941	NA	NA	NA
TSS_Ju_exponential_305	327085	327085	+	327085	NA	NA	NA
TSS_Ju_exponential_306	329361	329361	-	329361	NA	NA	NA
TSS_Ju_exponential_307	329420	329420	+	329420	NA	NA	NA
TSS_Ju_exponential_308	331097	331097	+	331097	NA	NA	NA
TSS_Ju_exponential_309	332042	332042	+	332042	NA	NA	NA
TSS_Ju_exponential_310	332501	332501	-	332501	NA	NA	NA
TSS_Ju_exponential_311	334471	334471	-	334471	NA	NA	NA
TSS_Ju_exponential_312	334495	334495	-	334495	NA	NA	NA
TSS_Ju_exponential_313	335245	335245	+	335245	NA	NA	NA
TSS_Ju_exponential_314	340203	340203	-	340203	NA	NA	NA
TSS_Ju_exponential_315	341181	341181	+	341181	NA	NA	NA
TSS_Ju_exponential_316	342817	342817	+	342817	NA	NA	NA
TSS_Ju_exponential_317	345251	345251	+	345251	NA	NA	NA
TSS_Ju_exponential_318	346327	346327	-	346327	NA	NA	NA
TSS_Ju_exponential_319	346431	346431	+	346431	NA	NA	NA
TSS_Ju_exponential_320	349981	349981	-	349981	NA	NA	NA
TSS_Ju_exponential_321	353673	353673	+	353673	NA	NA	NA
TSS_Ju_exponential_322	354205	354205	+	354205	NA	NA	NA
TSS_Ju_exponential_323	354866	354866	-	354866	NA	NA	NA
TSS_Ju_exponential_324	354883	354883	+	354883	NA	NA	NA
TSS_Ju_exponential_325	356004	356004	+	356004	NA	NA	NA
TSS_Ju_exponential_326	358715	358715	-	358715	NA	NA	NA
TSS_Ju_exponential_327	358772	358772	+	358772	NA	NA	NA
TSS_Ju_exponential_328	358797	358797	-	358797	NA	NA	NA
TSS_Ju_exponential_329	359814	359814	+	359814	NA	NA	NA
TSS_Ju_exponential_330	361218	361218	-	361218	NA	NA	NA
TSS_Ju_exponential_331	366342	366342	-	366342	NA	NA	NA
TSS_Ju_exponential_332	367538	367538	-	367538	NA	NA	NA
TSS_Ju_exponential_333	368478	368478	-	368478	NA	NA	NA
TSS_Ju_exponential_334	368536	368536	-	368536	NA	NA	NA
TSS_Ju_exponential_335	371887	371887	-	371887	NA	NA	NA
TSS_Ju_exponential_336	374882	374882	+	374882	NA	NA	NA
TSS_Ju_exponential_337	375446	375446	-	375446	NA	NA	NA
TSS_Ju_exponential_338	375613	375613	+	375613	NA	NA	NA
TSS_Ju_exponential_339	375940	375940	-	375940	NA	NA	NA
TSS_Ju_exponential_340	376141	376141	+	376141	NA	NA	NA
TSS_Ju_exponential_341	376741	376741	+	376741	NA	NA	NA
TSS_Ju_exponential_342	378036	378036	+	378036	NA	NA	NA
TSS_Ju_exponential_343	379900	379900	-	379900	NA	NA	NA
TSS_Ju_exponential_344	380584	380584	-	380584	NA	NA	NA
TSS_Ju_exponential_345	381322	381322	+	381322	NA	NA	NA
TSS_Ju_exponential_346	388488	388488	+	388488	NA	NA	NA
TSS_Ju_exponential_347	389754	389754	-	389754	NA	NA	NA
TSS_Ju_exponential_348	389779	389779	-	389779	NA	NA	NA
TSS_Ju_exponential_349	391800	391800	-	391800	NA	NA	NA
TSS_Ju_exponential_350	392773	392773	+	392773	NA	NA	NA
TSS_Ju_exponential_351	392914	392914	-	392914	NA	NA	NA
TSS_Ju_exponential_352	392979	392979	-	392979	NA	NA	NA
TSS_Ju_exponential_353	393223	393223	+	393223	NA	NA	NA
TSS_Ju_exponential_354	393383	393383	-	393383	NA	NA	NA
TSS_Ju_exponential_355	393695	393695	-	393695	NA	NA	NA
TSS_Ju_exponential_356	395513	395513	+	395513	NA	NA	NA
TSS_Ju_exponential_357	396320	396320	-	396320	NA	NA	NA
TSS_Ju_exponential_358	396363	396363	-	396363	NA	NA	NA
TSS_Ju_exponential_359	396380	396380	+	396380	NA	NA	NA
TSS_Ju_exponential_360	396433	396433	-	396433	NA	NA	NA
TSS_Ju_exponential_361	396554	396554	+	396554	NA	NA	NA
TSS_Ju_exponential_362	397837	397837	+	397837	NA	NA	NA
TSS_Ju_exponential_363	399443	399443	+	399443	NA	NA	NA
TSS_Ju_exponential_364	399571	399571	+	399571	NA	NA	NA
TSS_Ju_exponential_365	400951	400951	-	400951	NA	NA	NA
TSS_Ju_exponential_366	401318	401318	+	401318	NA	NA	NA
TSS_Ju_exponential_367	401362	401362	+	401362	NA	NA	NA
TSS_Ju_exponential_368	403230	403230	+	403230	NA	NA	NA
TSS_Ju_exponential_369	403642	403642	-	403642	NA	NA	NA
TSS_Ju_exponential_370	403696	403696	-	403696	NA	NA	NA
TSS_Ju_exponential_371	404425	404425	+	404425	NA	NA	NA
TSS_Ju_exponential_372	405686	405686	-	405686	NA	NA	NA
TSS_Ju_exponential_373	405741	405741	+	405741	NA	NA	NA
TSS_Ju_exponential_374	406277	406277	+	406277	NA	NA	NA
TSS_Ju_exponential_375	407071	407071	-	407071	NA	NA	NA
TSS_Ju_exponential_376	407278	407278	+	407278	NA	NA	NA
TSS_Ju_exponential_377	408147	408147	+	408147	NA	NA	NA
TSS_Ju_exponential_378	408516	408516	-	408516	NA	NA	NA
TSS_Ju_exponential_379	408597	408597	+	408597	NA	NA	NA
TSS_Ju_exponential_380	410049	410049	-	410049	NA	NA	NA
TSS_Ju_exponential_381	410119	410119	+	410119	NA	NA	NA
TSS_Ju_exponential_382	411753	411753	-	411753	NA	NA	NA
TSS_Ju_exponential_383	412530	412530	-	412530	NA	NA	NA
TSS_Ju_exponential_384	416202	416202	+	416202	NA	NA	NA
TSS_Ju_exponential_385	416361	416361	+	416361	NA	NA	NA
TSS_Ju_exponential_386	416977	416977	-	416977	NA	NA	NA
TSS_Ju_exponential_387	417100	417100	+	417100	NA	NA	NA
TSS_Ju_exponential_388	419418	419418	+	419418	NA	NA	NA
TSS_Ju_exponential_389	420747	420747	+	420747	NA	NA	NA
TSS_Ju_exponential_390	421122	421122	-	421122	NA	NA	NA
TSS_Ju_exponential_391	422484	422484	+	422484	NA	NA	NA
TSS_Ju_exponential_392	422491	422491	+	422491	NA	NA	NA
TSS_Ju_exponential_393	423555	423555	+	423555	NA	NA	NA
TSS_Ju_exponential_394	424984	424984	+	424984	NA	NA	NA
TSS_Ju_exponential_395	425126	425126	-	425126	NA	NA	NA
TSS_Ju_exponential_396	426054	426054	+	426054	NA	NA	NA
TSS_Ju_exponential_397	426775	426775	+	426775	NA	NA	NA
TSS_Ju_exponential_398	427114	427114	+	427114	NA	NA	NA
TSS_Ju_exponential_399	427203	427203	+	427203	NA	NA	NA
TSS_Ju_exponential_400	430575	430575	+	430575	NA	NA	NA
TSS_Ju_exponential_401	432091	432091	-	432091	NA	NA	NA
TSS_Ju_exponential_402	432185	432185	-	432185	NA	NA	NA
TSS_Ju_exponential_403	432852	432852	+	432852	NA	NA	NA
TSS_Ju_exponential_404	432876	432876	-	432876	NA	NA	NA
TSS_Ju_exponential_405	432958	432958	+	432958	NA	NA	NA
TSS_Ju_exponential_406	432974	432974	+	432974	NA	NA	NA
TSS_Ju_exponential_407	433027	433027	-	433027	NA	NA	NA
TSS_Ju_exponential_408	434504	434504	+	434504	NA	NA	NA
TSS_Ju_exponential_409	434691	434691	-	434691	NA	NA	NA
TSS_Ju_exponential_410	436580	436580	+	436580	NA	NA	NA
