id	start	stop	strand	pos_1	gene	orientation	total_reads
TSS_Ju_stationary_89	113396	113396	+	113396	NA	NA	NA
TSS_Ju_stationary_90	114990	114990	-	114990	NA	NA	NA
TSS_Ju_stationary_91	115226	115226	+	115226	NA	NA	NA
TSS_Ju_stationary_92	117052	117052	-	117052	NA	NA	NA
TSS_Ju_stationary_93	117495	117495	+	117495	NA	NA	NA
TSS_Ju_stationary_94	118679	118679	-	118679	NA	NA	NA
TSS_Ju_stationary_95	118702	118702	+	118702	NA	NA	NA
TSS_Ju_stationary_96	121303	121303	+	121303	NA	NA	NA
TSS_Ju_stationary_97	121676	121676	-	121676	NA	NA	NA
TSS_Ju_stationary_98	122024	122024	+	122024	NA	NA	NA
TSS_Ju_stationary_99	122032	122032	+	122032	NA	NA	NA
TSS_Ju_stationary_100	126731	126731	+	126731	NA	NA	NA
TSS_Ju_stationary_101	127636	127636	+	127636	NA	NA	NA
TSS_Ju_stationary_102	127717	127717	+	127717	NA	NA	NA
TSS_Ju_stationary_103	129499	129499	+	129499	NA	NA	NA
TSS_Ju_stationary_104	130153	130153	-	130153	NA	NA	NA
TSS_Ju_stationary_105	130198	130198	+	130198	NA	NA	NA
TSS_Ju_stationary_106	130512	130512	-	130512	NA	NA	NA
TSS_Ju_stationary_107	131519	131519	+	131519	NA	NA	NA
TSS_Ju_stationary_108	134338	134338	+	134338	NA	NA	NA
TSS_Ju_stationary_109	136550	136550	-	136550	NA	NA	NA
TSS_Ju_stationary_110	136940	136940	-	136940	NA	NA	NA
TSS_Ju_stationary_111	137042	137042	+	137042	NA	NA	NA
TSS_Ju_stationary_112	141263	141263	-	141263	NA	NA	NA
TSS_Ju_stationary_113	141359	141359	+	141359	NA	NA	NA
TSS_Ju_stationary_114	142433	142433	+	142433	NA	NA	NA
TSS_Ju_stationary_115	142703	142703	-	142703	NA	NA	NA
TSS_Ju_stationary_116	143982	143982	+	143982	NA	NA	NA
TSS_Ju_stationary_117	144558	144558	+	144558	NA	NA	NA
TSS_Ju_stationary_118	145054	145054	+	145054	NA	NA	NA
TSS_Ju_stationary_119	146754	146754	-	146754	NA	NA	NA
TSS_Ju_stationary_120	147582	147582	+	147582	NA	NA	NA
TSS_Ju_stationary_121	148854	148854	-	148854	NA	NA	NA
TSS_Ju_stationary_122	149532	149532	+	149532	NA	NA	NA
TSS_Ju_stationary_123	149630	149630	-	149630	NA	NA	NA
TSS_Ju_stationary_124	158623	158623	+	158623	NA	NA	NA
TSS_Ju_stationary_125	159115	159115	-	159115	NA	NA	NA
TSS_Ju_stationary_126	159172	159172	-	159172	NA	NA	NA
TSS_Ju_stationary_127	159390	159390	-	159390	NA	NA	NA
TSS_Ju_stationary_128	159610	159610	+	159610	NA	NA	NA
TSS_Ju_stationary_129	160657	160657	-	160657	NA	NA	NA
TSS_Ju_stationary_130	161078	161078	-	161078	NA	NA	NA
TSS_Ju_stationary_131	161377	161377	-	161377	NA	NA	NA
TSS_Ju_stationary_132	161664	161664	+	161664	NA	NA	NA
TSS_Ju_stationary_133	162053	162053	-	162053	NA	NA	NA
TSS_Ju_stationary_134	162076	162076	+	162076	NA	NA	NA
TSS_Ju_stationary_135	164014	164014	+	164014	NA	NA	NA
TSS_Ju_stationary_136	164234	164234	+	164234	NA	NA	NA
TSS_Ju_stationary_137	166522	166522	+	166522	NA	NA	NA
TSS_Ju_stationary_138	169123	169123	+	169123	NA	NA	NA
TSS_Ju_stationary_139	169214	169214	+	169214	NA	NA	NA
TSS_Ju_stationary_140	174919	174919	-	174919	NA	NA	NA
TSS_Ju_stationary_141	174932	174932	+	174932	NA	NA	NA
TSS_Ju_stationary_142	174992	174992	-	174992	NA	NA	NA
TSS_Ju_stationary_143	175919	175919	+	175919	NA	NA	NA
TSS_Ju_stationary_144	176560	176560	+	176560	NA	NA	NA
TSS_Ju_stationary_145	177700	177700	-	177700	NA	NA	NA
TSS_Ju_stationary_146	179181	179181	-	179181	NA	NA	NA
TSS_Ju_stationary_147	179197	179197	+	179197	NA	NA	NA
TSS_Ju_stationary_148	180836	180836	+	180836	NA	NA	NA
TSS_Ju_stationary_149	182446	182446	+	182446	NA	NA	NA
TSS_Ju_stationary_150	184193	184193	-	184193	NA	NA	NA
TSS_Ju_stationary_151	185976	185976	-	185976	NA	NA	NA
TSS_Ju_stationary_152	186595	186595	+	186595	NA	NA	NA
TSS_Ju_stationary_153	188689	188689	-	188689	NA	NA	NA
TSS_Ju_stationary_154	189549	189549	+	189549	NA	NA	NA
TSS_Ju_stationary_155	189553	189553	-	189553	NA	NA	NA
TSS_Ju_stationary_156	189639	189639	+	189639	NA	NA	NA
TSS_Ju_stationary_157	189712	189712	+	189712	NA	NA	NA
TSS_Ju_stationary_158	191811	191811	+	191811	NA	NA	NA
TSS_Ju_stationary_159	192616	192616	+	192616	NA	NA	NA
TSS_Ju_stationary_160	192813	192813	+	192813	NA	NA	NA
TSS_Ju_stationary_161	193970	193970	-	193970	NA	NA	NA
TSS_Ju_stationary_162	194039	194039	+	194039	NA	NA	NA
TSS_Ju_stationary_163	194201	194201	+	194201	NA	NA	NA
TSS_Ju_stationary_164	194763	194763	+	194763	NA	NA	NA
TSS_Ju_stationary_165	194783	194783	+	194783	NA	NA	NA
TSS_Ju_stationary_166	195554	195554	+	195554	NA	NA	NA
TSS_Ju_stationary_167	196158	196158	+	196158	NA	NA	NA
TSS_Ju_stationary_168	196893	196893	+	196893	NA	NA	NA
TSS_Ju_stationary_169	197025	197025	+	197025	NA	NA	NA
TSS_Ju_stationary_170	197298	197298	+	197298	NA	NA	NA
TSS_Ju_stationary_171	199410	199410	+	199410	NA	NA	NA
TSS_Ju_stationary_172	199995	199995	+	199995	NA	NA	NA
TSS_Ju_stationary_173	200398	200398	+	200398	NA	NA	NA
TSS_Ju_stationary_174	202072	202072	+	202072	NA	NA	NA
TSS_Ju_stationary_175	202130	202130	-	202130	NA	NA	NA
TSS_Ju_stationary_176	206438	206438	+	206438	NA	NA	NA
TSS_Ju_stationary_177	206892	206892	-	206892	NA	NA	NA
TSS_Ju_stationary_178	207186	207186	+	207186	NA	NA	NA
TSS_Ju_stationary_179	207425	207425	+	207425	NA	NA	NA
TSS_Ju_stationary_180	208275	208275	+	208275	NA	NA	NA
TSS_Ju_stationary_181	208411	208411	+	208411	NA	NA	NA
TSS_Ju_stationary_182	209657	209657	+	209657	NA	NA	NA
TSS_Ju_stationary_183	211857	211857	+	211857	NA	NA	NA
TSS_Ju_stationary_184	214163	214163	-	214163	NA	NA	NA
TSS_Ju_stationary_185	214195	214195	+	214195	NA	NA	NA
TSS_Ju_stationary_186	214197	214197	-	214197	NA	NA	NA
TSS_Ju_stationary_187	214268	214268	+	214268	NA	NA	NA
TSS_Ju_stationary_188	214620	214620	+	214620	NA	NA	NA
TSS_Ju_stationary_189	214988	214988	+	214988	NA	NA	NA
TSS_Ju_stationary_190	216326	216326	-	216326	NA	NA	NA
TSS_Ju_stationary_191	217674	217674	-	217674	NA	NA	NA
TSS_Ju_stationary_192	218837	218837	-	218837	NA	NA	NA
TSS_Ju_stationary_193	218989	218989	-	218989	NA	NA	NA
TSS_Ju_stationary_194	220022	220022	-	220022	NA	NA	NA
TSS_Ju_stationary_195	220072	220072	-	220072	NA	NA	NA
TSS_Ju_stationary_196	221008	221008	-	221008	NA	NA	NA
TSS_Ju_stationary_197	221368	221368	-	221368	NA	NA	NA
TSS_Ju_stationary_198	222714	222714	-	222714	NA	NA	NA
TSS_Ju_stationary_199	222805	222805	+	222805	NA	NA	NA
TSS_Ju_stationary_200	223484	223484	+	223484	NA	NA	NA
TSS_Ju_stationary_201	223769	223769	+	223769	NA	NA	NA
TSS_Ju_stationary_202	225758	225758	+	225758	NA	NA	NA
TSS_Ju_stationary_203	229133	229133	+	229133	NA	NA	NA
TSS_Ju_stationary_204	230921	230921	-	230921	NA	NA	NA
TSS_Ju_stationary_205	231038	231038	+	231038	NA	NA	NA
TSS_Ju_stationary_206	231061	231061	+	231061	NA	NA	NA
TSS_Ju_stationary_207	233982	233982	-	233982	NA	NA	NA
TSS_Ju_stationary_208	234784	234784	+	234784	NA	NA	NA
TSS_Ju_stationary_209	234947	234947	-	234947	NA	NA	NA
TSS_Ju_stationary_210	235936	235936	+	235936	NA	NA	NA
TSS_Ju_stationary_211	236020	236020	+	236020	NA	NA	NA
TSS_Ju_stationary_212	236040	236040	-	236040	NA	NA	NA
TSS_Ju_stationary_213	240216	240216	-	240216	NA	NA	NA
TSS_Ju_stationary_214	240300	240300	+	240300	NA	NA	NA
TSS_Ju_stationary_215	240318	240318	+	240318	NA	NA	NA
TSS_Ju_stationary_216	240333	240333	+	240333	NA	NA	NA
TSS_Ju_stationary_217	241946	241946	-	241946	NA	NA	NA
TSS_Ju_stationary_218	243347	243347	-	243347	NA	NA	NA
TSS_Ju_stationary_219	243365	243365	-	243365	NA	NA	NA
TSS_Ju_stationary_220	243388	243388	-	243388	NA	NA	NA
TSS_Ju_stationary_221	243511	243511	+	243511	NA	NA	NA
TSS_Ju_stationary_222	245884	245884	-	245884	NA	NA	NA
TSS_Ju_stationary_223	246532	246532	-	246532	NA	NA	NA
TSS_Ju_stationary_224	246879	246879	+	246879	NA	NA	NA
TSS_Ju_stationary_225	247622	247622	+	247622	NA	NA	NA
TSS_Ju_stationary_226	247989	247989	+	247989	NA	NA	NA
TSS_Ju_stationary_227	248928	248928	-	248928	NA	NA	NA
TSS_Ju_stationary_228	248947	248947	-	248947	NA	NA	NA
TSS_Ju_stationary_229	249379	249379	+	249379	NA	NA	NA
TSS_Ju_stationary_230	250491	250491	+	250491	NA	NA	NA
TSS_Ju_stationary_231	250502	250502	+	250502	NA	NA	NA
TSS_Ju_stationary_232	250880	250880	+	250880	NA	NA	NA
TSS_Ju_stationary_233	251972	251972	+	251972	NA	NA	NA
TSS_Ju_stationary_234	255807	255807	-	255807	NA	NA	NA
TSS_Ju_stationary_235	255917	255917	+	255917	NA	NA	NA
TSS_Ju_stationary_236	256501	256501	+	256501	NA	NA	NA
TSS_Ju_stationary_237	257792	257792	+	257792	NA	NA	NA
TSS_Ju_stationary_238	257809	257809	+	257809	NA	NA	NA
TSS_Ju_stationary_239	258636	258636	-	258636	NA	NA	NA
TSS_Ju_stationary_240	260236	260236	+	260236	NA	NA	NA
TSS_Ju_stationary_241	260348	260348	+	260348	NA	NA	NA
TSS_Ju_stationary_242	261443	261443	+	261443	NA	NA	NA
TSS_Ju_stationary_243	263019	263019	-	263019	NA	NA	NA
TSS_Ju_stationary_244	264807	264807	+	264807	NA	NA	NA
TSS_Ju_stationary_245	266071	266071	-	266071	NA	NA	NA
TSS_Ju_stationary_246	266223	266223	-	266223	NA	NA	NA
TSS_Ju_stationary_247	266763	266763	-	266763	NA	NA	NA
TSS_Ju_stationary_248	267709	267709	+	267709	NA	NA	NA
TSS_Ju_stationary_249	269107	269107	-	269107	NA	NA	NA
TSS_Ju_stationary_250	269126	269126	+	269126	NA	NA	NA
TSS_Ju_stationary_251	269224	269224	-	269224	NA	NA	NA
TSS_Ju_stationary_252	270257	270257	+	270257	NA	NA	NA
TSS_Ju_stationary_253	270280	270280	+	270280	NA	NA	NA
TSS_Ju_stationary_254	270587	270587	+	270587	NA	NA	NA
TSS_Ju_stationary_255	275108	275108	-	275108	NA	NA	NA
TSS_Ju_stationary_256	275144	275144	-	275144	NA	NA	NA
TSS_Ju_stationary_257	276228	276228	+	276228	NA	NA	NA
TSS_Ju_stationary_258	276673	276673	+	276673	NA	NA	NA
TSS_Ju_stationary_259	280819	280819	-	280819	NA	NA	NA
TSS_Ju_stationary_260	282221	282221	+	282221	NA	NA	NA
TSS_Ju_stationary_261	284538	284538	+	284538	NA	NA	NA
TSS_Ju_stationary_262	285350	285350	+	285350	NA	NA	NA
TSS_Ju_stationary_263	289190	289190	-	289190	NA	NA	NA
TSS_Ju_stationary_264	290341	290341	-	290341	NA	NA	NA
TSS_Ju_stationary_265	290440	290440	+	290440	NA	NA	NA
TSS_Ju_stationary_266	291362	291362	-	291362	NA	NA	NA
TSS_Ju_stationary_267	291526	291526	+	291526	NA	NA	NA
TSS_Ju_stationary_268	291887	291887	+	291887	NA	NA	NA
TSS_Ju_stationary_269	295620	295620	-	295620	NA	NA	NA
TSS_Ju_stationary_270	295627	295627	+	295627	NA	NA	NA
TSS_Ju_stationary_271	297045	297045	-	297045	NA	NA	NA
TSS_Ju_stationary_272	298974	298974	-	298974	NA	NA	NA
TSS_Ju_stationary_273	301262	301262	+	301262	NA	NA	NA
TSS_Ju_stationary_274	302639	302639	-	302639	NA	NA	NA
TSS_Ju_stationary_275	302958	302958	+	302958	NA	NA	NA
TSS_Ju_stationary_276	304665	304665	-	304665	NA	NA	NA
TSS_Ju_stationary_277	305174	305174	-	305174	NA	NA	NA
TSS_Ju_stationary_278	306330	306330	+	306330	NA	NA	NA
TSS_Ju_stationary_279	308643	308643	-	308643	NA	NA	NA
TSS_Ju_stationary_280	309486	309486	+	309486	NA	NA	NA
TSS_Ju_stationary_281	312803	312803	-	312803	NA	NA	NA
TSS_Ju_stationary_282	315277	315277	+	315277	NA	NA	NA
TSS_Ju_stationary_283	320033	320033	-	320033	NA	NA	NA
TSS_Ju_stationary_284	320194	320194	+	320194	NA	NA	NA
TSS_Ju_stationary_285	321483	321483	+	321483	NA	NA	NA
TSS_Ju_stationary_286	328452	328452	+	328452	NA	NA	NA
TSS_Ju_stationary_287	329361	329361	-	329361	NA	NA	NA
TSS_Ju_stationary_288	329420	329420	+	329420	NA	NA	NA
TSS_Ju_stationary_289	331097	331097	+	331097	NA	NA	NA
TSS_Ju_stationary_290	333842	333842	+	333842	NA	NA	NA
TSS_Ju_stationary_291	333927	333927	-	333927	NA	NA	NA
TSS_Ju_stationary_292	334471	334471	-	334471	NA	NA	NA
TSS_Ju_stationary_293	335064	335064	-	335064	NA	NA	NA
TSS_Ju_stationary_294	335245	335245	+	335245	NA	NA	NA
TSS_Ju_stationary_295	336798	336798	+	336798	NA	NA	NA
TSS_Ju_stationary_296	339907	339907	-	339907	NA	NA	NA
TSS_Ju_stationary_297	339999	339999	-	339999	NA	NA	NA
TSS_Ju_stationary_298	340091	340091	-	340091	NA	NA	NA
TSS_Ju_stationary_299	340203	340203	-	340203	NA	NA	NA
TSS_Ju_stationary_300	342817	342817	+	342817	NA	NA	NA
TSS_Ju_stationary_301	345251	345251	+	345251	NA	NA	NA
TSS_Ju_stationary_302	346327	346327	-	346327	NA	NA	NA
TSS_Ju_stationary_303	346431	346431	+	346431	NA	NA	NA
TSS_Ju_stationary_304	348469	348469	-	348469	NA	NA	NA
TSS_Ju_stationary_305	349981	349981	-	349981	NA	NA	NA
TSS_Ju_stationary_306	350167	350167	+	350167	NA	NA	NA
TSS_Ju_stationary_307	353431	353431	+	353431	NA	NA	NA
TSS_Ju_stationary_308	354205	354205	+	354205	NA	NA	NA
TSS_Ju_stationary_309	356004	356004	+	356004	NA	NA	NA
TSS_Ju_stationary_310	357672	357672	-	357672	NA	NA	NA
TSS_Ju_stationary_311	357739	357739	-	357739	NA	NA	NA
TSS_Ju_stationary_312	358715	358715	-	358715	NA	NA	NA
TSS_Ju_stationary_313	363238	363238	+	363238	NA	NA	NA
TSS_Ju_stationary_314	366342	366342	-	366342	NA	NA	NA
TSS_Ju_stationary_315	367538	367538	-	367538	NA	NA	NA
TSS_Ju_stationary_316	368478	368478	-	368478	NA	NA	NA
TSS_Ju_stationary_317	368536	368536	-	368536	NA	NA	NA
TSS_Ju_stationary_318	374882	374882	+	374882	NA	NA	NA
TSS_Ju_stationary_319	375446	375446	-	375446	NA	NA	NA
TSS_Ju_stationary_320	376141	376141	+	376141	NA	NA	NA
TSS_Ju_stationary_321	376741	376741	+	376741	NA	NA	NA
TSS_Ju_stationary_322	377540	377540	+	377540	NA	NA	NA
TSS_Ju_stationary_323	379900	379900	-	379900	NA	NA	NA
TSS_Ju_stationary_324	380445	380445	-	380445	NA	NA	NA
TSS_Ju_stationary_325	380834	380834	-	380834	NA	NA	NA
TSS_Ju_stationary_326	381322	381322	+	381322	NA	NA	NA
TSS_Ju_stationary_327	382901	382901	+	382901	NA	NA	NA
TSS_Ju_stationary_328	387890	387890	+	387890	NA	NA	NA
TSS_Ju_stationary_329	389754	389754	-	389754	NA	NA	NA
TSS_Ju_stationary_330	391800	391800	-	391800	NA	NA	NA
TSS_Ju_stationary_331	392914	392914	-	392914	NA	NA	NA
TSS_Ju_stationary_332	392979	392979	-	392979	NA	NA	NA
TSS_Ju_stationary_333	393223	393223	+	393223	NA	NA	NA
TSS_Ju_stationary_334	393383	393383	-	393383	NA	NA	NA
TSS_Ju_stationary_335	393703	393703	+	393703	NA	NA	NA
TSS_Ju_stationary_336	396320	396320	-	396320	NA	NA	NA
TSS_Ju_stationary_337	396363	396363	-	396363	NA	NA	NA
TSS_Ju_stationary_338	396380	396380	+	396380	NA	NA	NA
TSS_Ju_stationary_339	396910	396910	+	396910	NA	NA	NA
TSS_Ju_stationary_340	397837	397837	+	397837	NA	NA	NA
TSS_Ju_stationary_341	397868	397868	+	397868	NA	NA	NA
TSS_Ju_stationary_342	399384	399384	-	399384	NA	NA	NA
TSS_Ju_stationary_343	399443	399443	+	399443	NA	NA	NA
TSS_Ju_stationary_344	399571	399571	+	399571	NA	NA	NA
TSS_Ju_stationary_345	400951	400951	-	400951	NA	NA	NA
TSS_Ju_stationary_346	400993	400993	-	400993	NA	NA	NA
TSS_Ju_stationary_347	401318	401318	+	401318	NA	NA	NA
TSS_Ju_stationary_348	403230	403230	+	403230	NA	NA	NA
TSS_Ju_stationary_349	404425	404425	+	404425	NA	NA	NA
TSS_Ju_stationary_350	405686	405686	-	405686	NA	NA	NA
TSS_Ju_stationary_351	405741	405741	+	405741	NA	NA	NA
TSS_Ju_stationary_352	406277	406277	+	406277	NA	NA	NA
TSS_Ju_stationary_353	406353	406353	+	406353	NA	NA	NA
TSS_Ju_stationary_354	406953	406953	+	406953	NA	NA	NA
TSS_Ju_stationary_355	407344	407344	+	407344	NA	NA	NA
TSS_Ju_stationary_356	408147	408147	+	408147	NA	NA	NA
TSS_Ju_stationary_357	408561	408561	-	408561	NA	NA	NA
TSS_Ju_stationary_358	408570	408570	+	408570	NA	NA	NA
TSS_Ju_stationary_359	408597	408597	+	408597	NA	NA	NA
TSS_Ju_stationary_360	410049	410049	-	410049	NA	NA	NA
TSS_Ju_stationary_361	410056	410056	+	410056	NA	NA	NA
TSS_Ju_stationary_362	410119	410119	+	410119	NA	NA	NA
TSS_Ju_stationary_363	411410	411410	-	411410	NA	NA	NA
TSS_Ju_stationary_364	411753	411753	-	411753	NA	NA	NA
TSS_Ju_stationary_365	412508	412508	-	412508	NA	NA	NA
TSS_Ju_stationary_366	412530	412530	-	412530	NA	NA	NA
TSS_Ju_stationary_367	415004	415004	-	415004	NA	NA	NA
TSS_Ju_stationary_368	416202	416202	+	416202	NA	NA	NA
TSS_Ju_stationary_369	416361	416361	+	416361	NA	NA	NA
TSS_Ju_stationary_370	417100	417100	+	417100	NA	NA	NA
TSS_Ju_stationary_371	418314	418314	-	418314	NA	NA	NA
TSS_Ju_stationary_372	419106	419106	-	419106	NA	NA	NA
TSS_Ju_stationary_373	419418	419418	+	419418	NA	NA	NA
TSS_Ju_stationary_374	419513	419513	+	419513	NA	NA	NA
TSS_Ju_stationary_375	420747	420747	+	420747	NA	NA	NA
TSS_Ju_stationary_376	421122	421122	-	421122	NA	NA	NA
TSS_Ju_stationary_377	421138	421138	+	421138	NA	NA	NA
TSS_Ju_stationary_378	422484	422484	+	422484	NA	NA	NA
TSS_Ju_stationary_379	424982	424982	-	424982	NA	NA	NA
TSS_Ju_stationary_380	424984	424984	+	424984	NA	NA	NA
TSS_Ju_stationary_381	425126	425126	-	425126	NA	NA	NA
TSS_Ju_stationary_382	425166	425166	+	425166	NA	NA	NA
TSS_Ju_stationary_383	426054	426054	+	426054	NA	NA	NA
TSS_Ju_stationary_384	426775	426775	+	426775	NA	NA	NA
TSS_Ju_stationary_385	427114	427114	+	427114	NA	NA	NA
TSS_Ju_stationary_386	427203	427203	+	427203	NA	NA	NA
TSS_Ju_stationary_387	428708	428708	+	428708	NA	NA	NA
TSS_Ju_stationary_388	429049	429049	+	429049	NA	NA	NA
TSS_Ju_stationary_389	429631	429631	+	429631	NA	NA	NA
TSS_Ju_stationary_390	430575	430575	+	430575	NA	NA	NA
TSS_Ju_stationary_391	432091	432091	-	432091	NA	NA	NA
TSS_Ju_stationary_392	432852	432852	+	432852	NA	NA	NA
TSS_Ju_stationary_393	432876	432876	-	432876	NA	NA	NA
TSS_Ju_stationary_394	432974	432974	+	432974	NA	NA	NA
TSS_Ju_stationary_395	434504	434504	+	434504	NA	NA	NA
TSS_Ju_stationary_396	436025	436025	+	436025	NA	NA	NA
TSS_Ju_stationary_397	436580	436580	+	436580	NA	NA	NA
TSS_Ju_stationary_398	438161	438161	+	438161	NA	NA	NA
TSS_Ju_stationary_399	438284	438284	-	438284	NA	NA	NA
TSS_Ju_stationary_400	438714	438714	+	438714	NA	NA	NA
TSS_Ju_stationary_401	441467	441467	+	441467	NA	NA	NA
TSS_Ju_stationary_402	441545	441545	-	441545	NA	NA	NA
TSS_Ju_stationary_403	441894	441894	-	441894	NA	NA	NA
TSS_Ju_stationary_404	442592	442592	+	442592	NA	NA	NA
TSS_Ju_stationary_405	443744	443744	-	443744	NA	NA	NA
TSS_Ju_stationary_406	444415	444415	+	444415	NA	NA	NA
TSS_Ju_stationary_407	444560	444560	-	444560	NA	NA	NA
TSS_Ju_stationary_408	444602	444602	+	444602	NA	NA	NA
TSS_Ju_stationary_409	444657	444657	+	444657	NA	NA	NA
TSS_Ju_stationary_410	446687	446687	-	446687	NA	NA	NA
